Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,ShapeChoice,BlockNumber,TrialTypeDesignation
20.0,138.639,139.273,139.906,1.0,139.906,139.273,,0.0,,139.906,139.273,20.0,2.75,1.25,20.0,45.6547,0.0,158147.5589,46.28,,,,1.0,1.0,4.0
21.0,139.906,141.039,142.173,1.0,142.173,141.039,,1.0,,142.173,141.039,21.0,1.25,2.25,21.0,47.4214,1.0,158149.8256,48.5467,,,,0.0,1.0,4.0
22.0,142.173,143.189,144.206,1.0,144.206,143.189,,1.0,,144.206,143.189,22.0,3.75,2.0,22.0,49.5714,1.0,158151.8506,50.5717,,,,1.0,1.0,4.0
23.0,144.206,144.973,145.739,1.0,145.739,144.973,,0.0,,145.739,144.973,23.0,2.75,1.5,23.0,51.3547,0.0,158153.384,52.1051,,,,0.0,1.0,4.0
24.0,145.739,146.623,147.506,1.0,147.506,146.623,,0.0,,147.506,146.623,24.0,3.25,1.75,24.0,53.0048,0.0,158155.1591,53.8801,,,,0.0,1.0,4.0
25.0,147.506,149.023,150.54,1.0,150.54,149.023,,0.0,,150.54,149.023,25.0,2.5,3.0,25.0,55.4047,0.0,158158.184,56.9051,,,,0.0,1.0,4.0
26.0,150.54,152.423,154.306,1.0,154.306,152.423,,1.0,,154.306,152.423,26.0,3.5,3.75,26.0,58.8047,1.0,158161.959,60.6801,,,,1.0,1.0,4.0
27.0,154.306,154.94,155.573,1.0,155.573,154.94,,0.0,,155.573,154.94,27.0,2.5,1.25,27.0,61.3214,0.0,158163.2256,61.9467,,,,1.0,1.0,4.0
28.0,155.573,156.456,157.34,1.0,157.34,156.456,,0.0,,157.34,156.456,28.0,1.25,1.75,28.0,62.8381,0.0,158164.9923,63.7134,,,,0.0,1.0,4.0
29.0,157.34,158.223,159.106,1.0,159.106,158.223,,0.0,,159.106,158.223,29.0,3.5,1.75,29.0,64.6047,0.0,158166.7589,65.48,,,,0.0,1.0,4.0
30.0,159.106,159.873,160.64,1.0,160.64,159.873,,0.0,,160.64,159.873,30.0,3.25,1.5,30.0,66.2547,0.0,158168.2839,67.005,,,,1.0,1.0,4.0
31.0,160.64,161.656,162.673,1.0,162.673,161.656,,1.0,,162.673,161.656,31.0,3.75,2.0,31.0,68.0381,1.0,158170.3172,69.0383,,,,1.0,1.0,4.0
32.0,162.673,163.556,164.44,1.0,164.44,163.556,,1.0,,164.44,163.556,32.0,1.5,1.75,32.0,69.938,1.0,158172.0922,70.8133,,,,1.0,1.0,4.0
33.0,164.44,165.573,166.706,1.0,166.706,165.573,,1.0,,166.706,165.573,33.0,2.75,2.25,33.0,71.9547,1.0,158174.3589,73.08,,,,1.0,1.0,4.0
34.0,166.706,168.34,169.973,1.0,169.973,168.34,,1.0,,169.973,168.34,34.0,2.0,3.25,34.0,74.7214,1.0,158177.6256,76.3467,,,,1.0,1.0,4.0
35.0,169.973,171.24,172.506,1.0,172.506,171.24,,1.0,,172.506,171.24,35.0,2.75,2.5,35.0,77.6214,1.0,158180.1506,78.8717,,,,0.0,1.0,4.0
36.0,172.506,173.39,174.273,1.0,174.273,173.39,,0.0,,174.273,173.39,36.0,3.75,1.75,36.0,79.7714,0.0,158181.9256,80.6467,,,,0.0,1.0,4.0
37.0,174.273,175.907,177.54,1.0,177.54,175.907,,0.0,,177.54,175.907,37.0,3.25,3.25,37.0,82.2881,0.0,158185.1923,83.9134,,,,0.0,1.0,4.0
38.0,177.54,178.807,180.073,1.0,180.073,178.807,,1.0,,180.073,178.807,38.0,2.0,2.5,38.0,85.1881,1.0,158187.7173,86.4384,,,,1.0,1.0,4.0
39.0,180.073,180.59,181.107,1.0,181.107,180.59,,0.0,,181.107,180.59,39.0,1.0,1.0,39.0,86.9714,0.0,158188.7506,87.4717,,,,1.0,1.0,4.0
40.0,181.107,182.74,184.373,1.0,184.373,182.74,,0.0,,184.373,182.74,40.0,2.5,3.25,40.0,89.1214,0.0,158192.0256,90.7467,,,,1.0,1.0,4.0
41.0,184.373,185.007,185.64,1.0,185.64,185.007,,0.0,,185.64,185.007,41.0,3.75,1.25,41.0,91.3881,0.0,158193.2922,92.0133,,,,1.0,1.0,4.0
42.0,185.64,186.773,187.907,1.0,187.907,186.773,,0.0,,187.907,186.773,42.0,2.5,2.25,42.0,93.1547,0.0,158195.5589,94.28,,,,1.0,1.0,4.0
43.0,187.907,188.923,189.94,1.0,189.94,188.923,,0.0,,189.94,188.923,43.0,1.0,2.0,43.0,95.3047,0.0,158197.5839,96.305,,,,0.0,1.0,4.0
44.0,189.94,191.573,193.207,1.0,193.207,191.573,,0.0,,193.207,191.573,44.0,1.25,3.25,44.0,97.9547,0.0,158200.8589,99.58,,,,0.0,1.0,4.0
45.0,193.207,194.474,195.74,1.0,195.74,194.474,,1.0,,195.74,194.474,45.0,1.75,2.5,45.0,100.8548,1.0,158203.384,102.1051,,,,0.0,1.0,4.0
46.0,195.74,197.123,198.507,1.0,198.507,197.123,,0.0,,198.507,197.123,46.0,1.25,2.75,46.0,103.5047,0.0,158206.1589,104.88,,,,0.0,1.0,4.0
47.0,198.507,199.89,201.274,1.0,201.274,199.89,,0.0,,201.274,199.89,47.0,1.75,2.75,47.0,106.2714,0.0,158208.9256,107.6467,,,,0.0,1.0,4.0
48.0,201.274,202.79,204.307,1.0,204.307,202.79,,0.0,,204.307,202.79,48.0,3.0,3.0,48.0,109.1714,0.0,158211.9506,110.6717,,,,0.0,1.0,4.0
49.0,204.307,204.94,205.574,1.0,205.574,204.94,,0.0,,205.574,204.94,49.0,2.25,1.25,49.0,111.3214,0.0,158213.2256,111.9467,,,,0.0,1.0,4.0
50.0,205.574,207.34,209.107,1.0,209.107,207.34,,0.0,,209.107,207.34,50.0,1.5,3.5,50.0,113.7214,0.0,158216.7506,115.4717,,,,0.0,1.0,4.0
51.0,209.107,210.74,212.374,1.0,212.374,210.74,,1.0,,212.374,210.74,51.0,1.25,3.25,51.0,117.1214,1.0,158220.0256,118.7467,,,,1.0,1.0,4.0
52.0,212.374,214.257,216.14,1.0,216.14,214.257,,1.0,,216.14,214.257,52.0,2.5,3.75,52.0,120.6381,1.0,158223.7923,122.5134,,,,1.0,1.0,4.0
53.0,216.14,217.274,218.407,1.0,218.407,217.274,,1.0,,218.407,217.274,53.0,1.0,2.25,53.0,123.6548,1.0,158226.059,124.7801,,,,0.0,1.0,4.0
54.0,218.407,220.29,222.174,1.0,222.174,220.29,,1.0,,222.174,220.29,54.0,1.25,3.75,54.0,126.6714,1.0,158229.8256,128.5467,,,,0.0,1.0,4.0
55.0,222.174,223.807,225.441,1.0,225.441,223.807,,1.0,,225.441,223.807,55.0,1.0,3.25,55.0,130.1881,1.0,158233.0923,131.8134,,,,0.0,1.0,4.0
56.0,225.441,227.207,228.974,1.0,228.974,227.207,,0.0,,228.974,227.207,56.0,3.25,3.5,56.0,133.5881,0.0,158236.6172,135.3383,,,,0.0,1.0,4.0
57.0,228.974,229.991,231.007,1.0,231.007,229.991,,0.0,,231.007,229.991,57.0,1.25,2.0,57.0,136.3714,0.0,158238.6506,137.3717,,,,0.0,1.0,4.0
58.0,231.007,232.641,234.274,1.0,234.274,232.641,,1.0,,234.274,232.641,58.0,1.75,3.25,58.0,139.0214,1.0,158241.9256,140.6467,,,,1.0,1.0,4.0
59.0,234.274,236.041,237.807,1.0,237.807,236.041,,1.0,,237.807,236.041,59.0,2.25,3.5,59.0,142.4214,1.0,158245.4506,144.1717,,,,0.0,1.0,4.0
60.0,237.807,238.691,239.574,1.0,239.574,238.691,,1.0,,239.574,238.691,60.0,1.5,1.75,60.0,145.0714,1.0,158247.2256,145.9467,,,,1.0,1.0,4.0
61.0,239.574,240.207,240.841,1.0,240.841,240.207,,1.0,,240.841,240.207,61.0,1.25,1.25,61.0,146.588,1.0,158248.4922,147.2133,,,,1.0,1.0,4.0
62.0,240.841,242.107,243.374,1.0,243.374,242.107,,0.0,,243.374,242.107,62.0,3.5,2.5,62.0,148.4881,0.0,158251.0172,149.7383,,,,0.0,1.0,4.0
63.0,243.374,244.007,244.641,1.0,244.641,244.007,,0.0,,244.641,244.007,63.0,2.5,1.25,63.0,150.3881,0.0,158252.2923,151.0134,,,,0.0,1.0,4.0
64.0,244.641,246.024,247.407,1.0,247.407,246.024,,1.0,,247.407,246.024,64.0,3.5,2.75,64.0,152.4048,1.0,158255.059,153.7801,,,,1.0,1.0,4.0
65.0,247.407,248.674,249.941,1.0,249.941,248.674,,0.0,,249.941,248.674,65.0,2.0,2.5,65.0,155.0547,0.0,158257.5839,156.305,,,,1.0,1.0,4.0
66.0,249.941,250.458,250.974,1.0,250.974,250.458,,0.0,,250.974,250.458,66.0,2.0,1.0,66.0,156.8381,0.0,158258.6172,157.3383,,,,1.0,1.0,4.0
67.0,250.974,251.608,252.241,1.0,252.241,251.608,,0.0,,252.241,251.608,67.0,1.5,1.25,67.0,157.9881,0.0,158259.8923,158.6134,,,,1.0,1.0,4.0
68.0,252.241,253.008,253.774,1.0,253.774,253.008,,0.0,,253.774,253.008,68.0,1.5,1.5,68.0,159.3881,0.0,158261.4172,160.1383,,,,1.0,1.0,4.0
69.0,253.774,254.291,254.808,1.0,254.808,254.291,,0.0,,254.808,254.291,69.0,2.25,1.0,69.0,160.6714,0.0,158262.4506,161.1717,,,,1.0,1.0,4.0
70.0,254.808,256.691,258.574,1.0,258.574,256.691,,0.0,,258.574,256.691,70.0,3.5,3.75,70.0,163.0714,0.0,158266.2256,164.9467,,,,1.0,1.0,4.0
71.0,258.574,259.708,260.841,1.0,260.841,259.708,,1.0,,260.841,259.708,71.0,2.25,2.25,71.0,166.0881,1.0,158268.4923,167.2133,,,,1.0,1.0,4.0
72.0,260.841,262.608,264.374,1.0,264.374,262.608,,0.0,,264.374,262.608,72.0,2.0,3.5,72.0,168.9881,0.0,158272.0173,170.7384,,,,1.0,1.0,4.0
73.0,264.374,265.008,265.641,1.0,265.641,265.008,,1.0,,265.641,265.008,73.0,2.0,1.25,73.0,171.3881,1.0,158273.2923,172.0134,,,,0.0,1.0,4.0
74.0,265.641,266.658,267.674,1.0,267.674,266.658,,1.0,,267.674,266.658,74.0,3.25,2.0,74.0,173.0381,1.0,158275.3173,174.0384,,,,0.0,1.0,4.0
75.0,267.674,268.691,269.708,1.0,269.708,268.691,,0.0,,269.708,268.691,75.0,1.5,2.0,75.0,175.0714,0.0,158277.3506,176.0717,,,,1.0,1.0,4.0
76.0,269.708,270.341,270.974,1.0,270.974,270.341,,0.0,,270.974,270.341,76.0,1.25,1.25,76.0,176.7214,0.0,158278.6256,177.3467,,,,0.0,1.0,4.0
77.0,270.974,272.858,274.741,1.0,274.741,272.858,,1.0,,274.741,272.858,77.0,3.75,3.75,77.0,179.2381,1.0,158282.3923,181.1134,,,,1.0,1.0,4.0
78.0,274.741,275.258,275.775,1.0,275.775,275.258,,1.0,,275.775,275.258,78.0,2.5,1.0,78.0,181.6381,1.0,158283.4173,182.1384,,,,0.0,1.0,4.0
79.0,275.775,276.791,277.808,1.0,277.808,276.791,,0.0,,277.808,276.791,79.0,1.5,2.0,79.0,183.1714,0.0,158285.4506,184.1717,,,,1.0,1.0,4.0
80.0,277.808,278.325,278.841,1.0,278.841,278.325,,1.0,,278.841,278.325,80.0,3.25,1.0,80.0,184.7047,1.0,158286.4839,185.205,,,,0.0,1.0,4.0
81.0,278.841,279.608,280.375,1.0,280.375,279.608,,1.0,,280.375,279.608,81.0,1.0,1.5,81.0,185.9881,1.0,158288.0173,186.7384,,,,0.0,1.0,4.0
82.0,280.375,281.891,283.408,1.0,283.408,281.891,,1.0,,283.408,281.891,82.0,2.75,3.0,82.0,188.2714,1.0,158291.0506,189.7717,,,,1.0,1.0,4.0
83.0,283.408,284.541,285.675,1.0,285.675,284.541,,1.0,,285.675,284.541,83.0,2.75,2.25,83.0,190.9214,1.0,158293.3256,192.0467,,,,0.0,1.0,4.0
84.0,285.675,286.558,287.441,1.0,287.441,286.558,,0.0,,287.441,286.558,84.0,2.5,1.75,84.0,192.9381,0.0,158295.0923,193.8134,,,,1.0,1.0,4.0
85.0,287.441,288.208,288.975,1.0,288.975,288.208,,0.0,,288.975,288.208,85.0,3.0,1.5,85.0,194.5881,0.0,158296.6172,195.3383,,,,0.0,1.0,4.0
86.0,288.975,289.741,290.508,1.0,290.508,289.741,,0.0,,290.508,289.741,86.0,3.0,1.5,86.0,196.1214,0.0,158298.1506,196.8717,,,,0.0,1.0,4.0
87.0,290.508,291.891,293.275,1.0,293.275,291.891,,0.0,,293.275,291.891,87.0,2.0,2.75,87.0,198.2714,0.0,158300.9256,199.6467,,,,0.0,1.0,4.0
88.0,293.275,293.791,294.308,1.0,294.308,293.791,,1.0,,294.308,293.791,88.0,3.25,1.0,88.0,200.1714,1.0,158301.9506,200.6717,,,,0.0,1.0,4.0
89.0,294.308,295.942,297.575,1.0,297.575,295.942,,1.0,,297.575,295.942,89.0,3.75,3.25,89.0,202.3214,1.0,158305.2256,203.9467,,,,1.0,1.0,4.0
90.0,297.575,298.708,299.842,1.0,299.842,298.708,,1.0,,299.842,298.708,90.0,2.25,2.25,90.0,205.0881,1.0,158307.4923,206.2134,,,,0.0,1.0,4.0
91.0,299.842,300.725,301.608,1.0,301.608,300.725,,0.0,,301.608,300.725,91.0,2.25,1.75,91.0,207.1047,0.0,158309.2589,207.98,,,,0.0,1.0,4.0
92.0,301.608,302.875,304.142,1.0,304.142,302.875,,1.0,,304.142,302.875,92.0,2.5,2.5,92.0,209.2547,1.0,158311.784,210.5051,,,,1.0,1.0,4.0
93.0,304.142,305.775,307.408,1.0,307.408,305.775,,1.0,,307.408,305.775,93.0,3.25,3.25,93.0,212.1547,1.0,158315.0589,213.78,,,,0.0,1.0,4.0
94.0,307.408,308.425,309.442,1.0,309.442,308.425,,0.0,,309.442,308.425,94.0,2.75,2.0,94.0,214.8047,0.0,158317.0839,215.805,,,,1.0,1.0,4.0
95.0,309.442,310.708,311.975,1.0,311.975,310.708,,0.0,,311.975,310.708,95.0,3.25,2.5,95.0,217.0881,0.0,158319.6173,218.3384,,,,0.0,1.0,4.0
96.0,311.975,313.858,315.742,1.0,315.742,313.858,,1.0,,315.742,313.858,96.0,2.0,3.75,96.0,220.2381,1.0,158323.3923,222.1134,,,,0.0,1.0,4.0
97.0,315.742,317.008,318.275,1.0,318.275,317.008,,1.0,,318.275,317.008,97.0,3.5,2.5,97.0,223.3881,1.0,158325.9173,224.6384,,,,0.0,1.0,4.0
98.0,318.275,319.659,321.042,1.0,321.042,319.659,,1.0,,321.042,319.659,98.0,2.75,2.75,98.0,226.0381,1.0,158328.6923,227.4134,,,,0.0,1.0,4.0
99.0,321.042,321.925,322.809,1.0,322.809,321.925,,1.0,,322.809,321.925,99.0,1.5,1.75,99.0,228.3047,1.0,158330.4589,229.18,,,,0.0,1.0,4.0
100.0,322.809,323.575,324.575,0.0,0.0,323.575,,0.0,,,323.575,100.0,2.25,1.5,100.0,229.9547,1.0,158331.9839,230.705,,,,1.0,1.0,4.0
