Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,ShapeChoice,BlockNumber,TrialTypeDesignation
39.0,124.044,124.56,124.044,0.0,0.0,0.0,,0.0,,124.044,124.56,39.0,1.0,1.0,39.0,63.3902,0.0,134745.5224,63.8904,,,,,1.0,1.0
40.0,125.077,125.594,125.077,0.0,0.0,0.0,,1.0,,125.077,125.594,40.0,2.5,3.25,40.0,64.4235,1.0,134747.6808,66.0488,,,,,1.0,1.0
41.0,127.227,127.744,127.227,0.0,0.0,0.0,,1.0,,127.227,127.744,41.0,3.75,1.25,41.0,66.5736,1.0,134748.8308,67.1988,,,,,1.0,1.0
42.0,128.377,128.894,128.377,0.0,0.0,0.0,,0.0,,128.377,128.894,42.0,2.5,2.25,42.0,67.7236,0.0,134750.4808,68.8488,,,,,1.0,1.0
43.0,130.027,130.544,130.027,0.0,0.0,0.0,,1.0,,130.027,130.544,43.0,1.0,2.0,43.0,69.3736,1.0,134752.0059,70.3739,,,,,1.0,1.0
44.0,131.561,132.077,131.561,0.0,0.0,0.0,,0.0,,131.561,132.077,44.0,1.25,3.25,44.0,70.907,0.0,134754.1642,72.5322,,,,,1.0,1.0
45.0,133.711,134.227,133.711,0.0,0.0,0.0,,0.0,,133.711,134.227,45.0,1.75,2.5,45.0,73.057,0.0,134755.9393,74.3073,,,,,1.0,1.0
46.0,135.494,136.011,135.494,0.0,0.0,0.0,,0.0,,135.494,136.011,46.0,1.25,2.75,46.0,74.8404,0.0,134757.8476,76.2157,,,,,1.0,1.0
47.0,137.394,137.911,137.394,0.0,0.0,0.0,,0.0,,137.394,137.911,47.0,1.75,2.75,47.0,76.7404,0.0,134759.7476,78.1156,,,,,1.0,1.0
48.0,139.294,139.811,139.294,0.0,0.0,0.0,,0.0,,139.294,139.811,48.0,3.0,3.0,48.0,78.6404,0.0,134761.7727,80.1407,,,,,1.0,1.0
49.0,141.328,141.844,141.328,0.0,0.0,0.0,,1.0,,141.328,141.844,49.0,2.25,1.25,49.0,80.6738,1.0,134762.9311,81.2991,,,,,1.0,1.0
50.0,142.477,142.994,142.477,0.0,0.0,0.0,,0.0,,142.477,142.994,50.0,1.5,3.5,50.0,81.8238,0.0,134765.2061,83.5741,,,,,1.0,1.0
51.0,144.761,145.278,144.761,0.0,0.0,0.0,,1.0,,144.761,145.278,51.0,1.25,3.25,51.0,84.1072,1.0,134767.3644,85.7325,,,,,1.0,1.0
52.0,146.911,147.428,146.911,0.0,0.0,0.0,,1.0,,146.911,147.428,52.0,2.5,3.75,52.0,86.2572,1.0,134769.7645,88.1325,,,,,1.0,1.0
53.0,149.311,149.828,149.311,0.0,0.0,0.0,,1.0,,149.311,149.828,53.0,1.0,2.25,53.0,88.6573,1.0,134771.4145,89.7825,,,,,1.0,1.0
54.0,150.961,151.478,150.961,0.0,0.0,0.0,,1.0,,150.961,151.478,54.0,1.25,3.75,54.0,90.3073,1.0,134773.8145,92.1825,,,,,1.0,1.0
55.0,153.361,153.878,153.361,0.0,0.0,0.0,,0.0,,153.361,153.878,55.0,1.0,3.25,55.0,92.7074,0.0,134775.9646,94.3326,,,,,1.0,1.0
56.0,155.511,156.028,155.511,0.0,0.0,0.0,,1.0,,155.511,156.028,56.0,3.25,3.5,56.0,94.8574,1.0,134778.2396,96.6077,,,,,1.0,1.0
57.0,157.795,158.311,157.795,0.0,0.0,0.0,,0.0,,157.795,158.311,57.0,1.25,2.0,57.0,97.1408,0.0,134779.773,98.141,,,,,1.0,1.0
58.0,159.328,159.845,159.328,0.0,0.0,0.0,,0.0,,159.328,159.845,58.0,1.75,3.25,58.0,98.6741,0.0,134781.9314,100.2994,,,,,1.0,1.0
59.0,161.478,161.995,161.478,0.0,0.0,0.0,,0.0,,161.478,161.995,59.0,2.25,3.5,59.0,100.8241,0.0,134784.2064,102.5744,,,,,1.0,1.0
60.0,163.761,164.278,163.761,0.0,0.0,0.0,,0.0,,163.761,164.278,60.0,1.5,1.75,60.0,103.1075,0.0,134785.6147,103.9828,,,,,1.0,1.0
61.0,165.161,165.678,165.161,0.0,0.0,0.0,,1.0,,165.161,165.678,61.0,1.25,1.25,61.0,104.5075,1.0,134786.7648,105.1328,,,,,1.0,1.0
62.0,166.311,166.828,166.311,0.0,0.0,0.0,,1.0,,166.311,166.828,62.0,3.5,2.5,62.0,105.6576,1.0,134788.5398,106.9078,,,,,1.0,1.0
63.0,168.095,168.612,168.095,0.0,0.0,0.0,,1.0,,168.095,168.612,63.0,2.5,1.25,63.0,107.4409,1.0,134789.6981,108.0662,,,,,1.0,1.0
64.0,169.245,169.762,169.245,0.0,0.0,0.0,,1.0,,169.245,169.762,64.0,3.5,2.75,64.0,108.591,1.0,134791.5982,109.9662,,,,,1.0,1.0
65.0,171.145,171.662,171.145,0.0,0.0,0.0,,1.0,,171.145,171.662,65.0,2.0,2.5,65.0,110.491,1.0,134793.3732,111.7412,,,,,1.0,1.0
66.0,172.928,173.445,172.928,0.0,0.0,0.0,,1.0,,172.928,173.445,66.0,2.0,1.0,66.0,112.2744,1.0,134794.4066,112.7746,,,,,1.0,1.0
67.0,173.962,174.478,173.962,0.0,0.0,0.0,,1.0,,173.962,174.478,67.0,1.5,1.25,67.0,113.3077,1.0,134795.5649,113.9329,,,,,1.0,1.0
68.0,175.112,175.628,175.112,0.0,0.0,0.0,,1.0,,175.112,175.628,68.0,1.5,1.5,68.0,114.4577,1.0,134796.84,115.208,,,,,1.0,1.0
69.0,176.395,176.912,176.395,0.0,0.0,0.0,,0.0,,176.395,176.912,69.0,2.25,1.0,69.0,115.7411,0.0,134797.8733,116.2414,,,,,1.0,1.0
70.0,177.428,177.945,177.428,0.0,0.0,0.0,,0.0,,177.428,177.945,70.0,3.5,3.75,70.0,116.7744,0.0,134800.2817,118.6497,,,,,1.0,1.0
71.0,179.829,180.345,179.829,0.0,0.0,0.0,,1.0,,179.829,180.345,71.0,2.25,2.25,71.0,119.1744,1.0,134801.9317,120.2997,,,,,1.0,1.0
72.0,181.479,181.995,181.479,0.0,0.0,0.0,,0.0,,181.479,181.995,72.0,2.0,3.5,72.0,120.8245,0.0,134804.2067,122.5747,,,,,1.0,1.0
73.0,183.762,184.279,183.762,0.0,0.0,0.0,,1.0,,183.762,184.279,73.0,2.0,1.25,73.0,123.1079,1.0,134805.3651,123.7331,,,,,1.0,1.0
74.0,184.912,185.429,184.912,0.0,0.0,0.0,,1.0,,184.912,185.429,74.0,3.25,2.0,74.0,124.2579,1.0,134806.8901,125.2581,,,,,1.0,1.0
75.0,186.445,186.962,186.445,0.0,0.0,0.0,,1.0,,186.445,186.962,75.0,1.5,2.0,75.0,125.7912,1.0,134808.4235,126.7915,,,,,1.0,1.0
76.0,187.979,188.495,187.979,0.0,0.0,0.0,,1.0,,187.979,188.495,76.0,1.25,1.25,76.0,127.3246,1.0,134809.5818,127.9498,,,,,1.0,1.0
77.0,189.129,189.645,189.129,0.0,0.0,0.0,,1.0,,189.129,189.645,77.0,3.75,3.75,77.0,128.4746,1.0,134811.9818,130.3499,,,,,1.0,1.0
78.0,191.529,192.046,191.529,0.0,0.0,0.0,,1.0,,191.529,192.046,78.0,2.5,1.0,78.0,130.8747,1.0,134813.0069,131.3749,,,,,1.0,1.0
79.0,192.562,193.079,192.562,0.0,0.0,0.0,,1.0,,192.562,193.079,79.0,1.5,2.0,79.0,131.908,1.0,134814.5403,132.9083,,,,,1.0,1.0
80.0,194.096,194.612,194.096,0.0,0.0,0.0,,1.0,,194.096,194.612,80.0,3.25,1.0,80.0,133.4414,1.0,134815.5736,133.9416,,,,,1.0,1.0
81.0,195.129,195.646,195.129,0.0,0.0,0.0,,0.0,,195.129,195.646,81.0,1.0,1.5,81.0,134.4747,0.0,134816.857,135.225,,,,,1.0,1.0
82.0,196.412,196.929,196.412,0.0,0.0,0.0,,1.0,,196.412,196.929,82.0,2.75,3.0,82.0,135.7581,1.0,134818.8903,137.2583,,,,,1.0,1.0
83.0,198.446,198.962,198.446,0.0,0.0,0.0,,0.0,,198.446,198.962,83.0,2.75,2.25,83.0,137.7914,0.0,134820.5487,138.9167,,,,,1.0,1.0
84.0,200.096,200.612,200.096,0.0,0.0,0.0,,0.0,,200.096,200.612,84.0,2.5,1.75,84.0,139.4415,0.0,134821.9488,140.3168,,,,,1.0,1.0
85.0,201.496,202.013,201.496,0.0,0.0,0.0,,1.0,,201.496,202.013,85.0,3.0,1.5,85.0,140.8415,1.0,134823.2237,141.5918,,,,,1.0,1.0
86.0,202.779,203.296,202.779,0.0,0.0,0.0,,1.0,,202.779,203.296,86.0,3.0,1.5,86.0,142.1249,1.0,134824.5071,142.8751,,,,,1.0,1.0
87.0,204.063,204.579,204.063,0.0,0.0,0.0,,1.0,,204.063,204.579,87.0,2.0,2.75,87.0,143.4082,1.0,134826.4154,144.7835,,,,,1.0,1.0
88.0,205.963,206.479,205.963,0.0,0.0,0.0,,0.0,,205.963,206.479,88.0,3.25,1.0,88.0,145.3082,0.0,134827.4405,145.8085,,,,,1.0,1.0
89.0,206.996,207.513,206.996,0.0,0.0,0.0,,0.0,,206.996,207.513,89.0,3.75,3.25,89.0,146.3416,0.0,134829.5989,147.9669,,,,,1.0,1.0
90.0,209.146,209.663,209.146,0.0,0.0,0.0,,1.0,,209.146,209.663,90.0,2.25,2.25,90.0,148.4916,1.0,134831.2488,149.6169,,,,,1.0,1.0
91.0,210.796,211.313,210.796,0.0,0.0,0.0,,1.0,,210.796,211.313,91.0,2.25,1.75,91.0,150.1417,1.0,134832.6489,151.0169,,,,,1.0,1.0
92.0,212.196,212.713,212.196,0.0,0.0,0.0,,0.0,,212.196,212.713,92.0,2.5,2.5,92.0,151.5417,0.0,134834.4239,152.7919,,,,,1.0,1.0
93.0,213.98,214.496,213.98,0.0,0.0,0.0,,0.0,,213.98,214.496,93.0,3.25,3.25,93.0,153.325,0.0,134836.5823,154.9503,,,,,1.0,1.0
94.0,216.13,216.646,216.13,0.0,0.0,0.0,,1.0,,216.13,216.646,94.0,2.75,2.0,94.0,155.4751,1.0,134838.1073,156.4754,,,,,1.0,1.0
95.0,217.663,218.18,217.663,0.0,0.0,0.0,,0.0,,217.663,218.18,95.0,3.25,2.5,95.0,157.0085,0.0,134839.8907,158.2587,,,,,1.0,1.0
96.0,219.446,219.963,219.446,0.0,0.0,0.0,,0.0,,219.446,219.963,96.0,2.0,3.75,96.0,158.7918,0.0,134842.299,160.6671,,,,,1.0,1.0
97.0,221.846,222.363,221.846,0.0,0.0,0.0,,1.0,,221.846,222.363,97.0,3.5,2.5,97.0,161.1918,1.0,134844.0741,162.4421,,,,,1.0,1.0
98.0,223.63,224.146,223.63,0.0,0.0,0.0,,1.0,,223.63,224.146,98.0,2.75,2.75,98.0,162.9752,1.0,134845.9824,164.3505,,,,,1.0,1.0
99.0,225.53,226.047,225.53,0.0,0.0,0.0,,0.0,,225.53,226.047,99.0,1.5,1.75,99.0,164.8752,0.0,134847.3824,165.7505,,,,,1.0,1.0
100.0,226.93,,,0.0,0.0,0.0,,0.0,,,,100.0,2.25,1.5,100.0,166.2753,0.0,134848.6575,167.0255,,,,,1.0,1.0
