Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,ShapeChoice,BlockNumber,TrialTypeDesignation
23.0,37.141,37.157,37.141,1.0,37.141,37.157,,1.0,,37.141,37.157,23.0,2.75,1.5,23.0,17.9753,0.0,134948.8426,18.7757,,,,,1.0,2.0
24.0,37.957,37.974,37.957,1.0,37.957,37.974,,1.0,,37.957,37.974,24.0,3.25,1.75,24.0,18.792,1.0,134949.6593,19.5923,,,,,1.0,2.0
25.0,38.774,38.791,38.774,1.0,38.774,38.791,,1.0,,38.774,38.791,25.0,2.5,3.0,25.0,19.6087,0.0,134950.476,20.4091,,,,,1.0,2.0
26.0,39.591,39.607,39.591,1.0,39.591,39.607,,1.0,,39.591,39.607,26.0,3.5,3.75,26.0,20.4254,1.0,134951.2926,21.2257,,,,,1.0,2.0
27.0,40.408,40.424,40.408,1.0,40.408,40.424,,1.0,,40.408,40.424,27.0,2.5,1.25,27.0,21.2421,1.0,134952.1093,22.0424,,,,,1.0,2.0
28.0,41.224,41.241,41.224,1.0,41.224,41.241,,1.0,,41.224,41.241,28.0,1.25,1.75,28.0,22.0587,1.0,134952.926,22.8591,,,,,1.0,2.0
29.0,42.041,42.057,42.041,1.0,42.041,42.057,,1.0,,42.041,42.057,29.0,3.5,1.75,29.0,22.8754,0.0,134953.7427,23.6758,,,,,1.0,2.0
30.0,42.858,42.874,42.858,1.0,42.858,42.874,,1.0,,42.858,42.874,30.0,3.25,1.5,30.0,23.6921,0.0,134954.5594,24.4925,,,,,1.0,2.0
31.0,43.674,43.691,43.674,1.0,43.674,43.691,,1.0,,43.674,43.691,31.0,3.75,2.0,31.0,24.5088,1.0,134955.376,25.3091,,,,,1.0,2.0
32.0,44.491,44.507,44.491,1.0,44.491,44.507,,1.0,,44.491,44.507,32.0,1.5,1.75,32.0,25.3255,0.0,134956.1928,26.1258,,,,,1.0,2.0
33.0,45.308,45.324,45.308,1.0,45.308,45.324,,1.0,,45.308,45.324,33.0,2.75,2.25,33.0,26.1421,0.0,134957.0094,26.9425,,,,,1.0,2.0
34.0,46.125,46.141,46.125,1.0,46.125,46.141,,1.0,,46.125,46.141,34.0,2.0,3.25,34.0,26.9589,0.0,134957.8262,27.7593,,,,,1.0,2.0
35.0,46.941,46.958,46.941,1.0,46.941,46.958,,1.0,,46.941,46.958,35.0,2.75,2.5,35.0,27.7755,0.0,134958.6428,28.5758,,,,,1.0,2.0
36.0,47.758,47.774,47.758,1.0,47.758,47.774,,1.0,,47.758,47.774,36.0,3.75,1.75,36.0,28.5922,0.0,134959.4595,29.3925,,,,,1.0,2.0
37.0,48.574,48.591,48.574,1.0,48.574,48.591,,1.0,,48.574,48.591,37.0,3.25,3.25,37.0,29.4089,1.0,134960.2761,30.2091,,,,,1.0,2.0
38.0,49.391,49.408,49.391,1.0,49.391,49.408,,1.0,,49.391,49.408,38.0,2.0,2.5,38.0,30.2255,0.0,134961.0928,31.0259,,,,,1.0,2.0
39.0,50.208,50.224,50.208,1.0,50.208,50.224,,1.0,,50.208,50.224,39.0,1.0,1.0,39.0,31.0422,1.0,134961.9095,31.8425,,,,,1.0,2.0
40.0,51.025,51.041,51.025,1.0,51.025,51.041,,1.0,,51.025,51.041,40.0,2.5,3.25,40.0,31.8589,0.0,134962.7261,32.6592,,,,,1.0,2.0
41.0,51.841,51.858,51.841,1.0,51.841,51.858,,1.0,,51.841,51.858,41.0,3.75,1.25,41.0,32.6756,0.0,134963.5428,33.4759,,,,,1.0,2.0
42.0,52.658,52.674,52.658,1.0,52.658,52.674,,1.0,,52.658,52.674,42.0,2.5,2.25,42.0,33.4923,1.0,134964.3595,34.2926,,,,,1.0,2.0
43.0,53.475,53.491,53.475,1.0,53.475,53.491,,1.0,,53.475,53.491,43.0,1.0,2.0,43.0,34.3089,1.0,134965.1762,35.1092,,,,,1.0,2.0
44.0,54.291,54.308,54.291,1.0,54.291,54.308,,1.0,,54.291,54.308,44.0,1.25,3.25,44.0,35.1256,0.0,134965.9929,35.9259,,,,,1.0,2.0
45.0,55.108,55.124,55.108,1.0,55.108,55.124,,1.0,,55.108,55.124,45.0,1.75,2.5,45.0,35.9423,0.0,134966.8096,36.7426,,,,,1.0,2.0
46.0,55.925,55.941,55.925,1.0,55.925,55.941,,1.0,,55.925,55.941,46.0,1.25,2.75,46.0,36.759,1.0,134967.6263,37.5594,,,,,1.0,2.0
47.0,56.741,56.758,56.741,1.0,56.741,56.758,,1.0,,56.741,56.758,47.0,1.75,2.75,47.0,37.5757,1.0,134968.4429,38.376,,,,,1.0,2.0
48.0,57.558,57.575,57.558,1.0,57.558,57.575,,1.0,,57.558,57.575,48.0,3.0,3.0,48.0,38.3924,0.0,134969.2596,39.1927,,,,,1.0,2.0
49.0,58.375,58.391,58.375,1.0,58.375,58.391,,1.0,,58.375,58.391,49.0,2.25,1.25,49.0,39.209,0.0,134970.0763,40.0093,,,,,1.0,2.0
50.0,59.191,59.208,59.191,1.0,59.191,59.208,,1.0,,59.191,59.208,50.0,1.5,3.5,50.0,40.0257,0.0,134970.893,40.826,,,,,1.0,2.0
51.0,60.008,60.025,60.008,1.0,60.008,60.025,,1.0,,60.008,60.025,51.0,1.25,3.25,51.0,40.8424,1.0,134971.7096,41.6427,,,,,1.0,2.0
52.0,60.825,60.841,60.825,1.0,60.825,60.841,,1.0,,60.825,60.841,52.0,2.5,3.75,52.0,41.6591,0.0,134972.5264,42.4594,,,,,1.0,2.0
53.0,61.642,61.658,61.642,1.0,61.642,61.658,,1.0,,61.642,61.658,53.0,1.0,2.25,53.0,42.4758,0.0,134973.343,43.2761,,,,,1.0,2.0
54.0,62.458,62.475,62.458,1.0,62.458,62.475,,1.0,,62.458,62.475,54.0,1.25,3.75,54.0,43.2924,0.0,134974.1597,44.0928,,,,,1.0,2.0
55.0,63.275,63.291,63.275,1.0,63.275,63.291,,1.0,,63.275,63.291,55.0,1.0,3.25,55.0,44.1091,0.0,134974.9764,44.9094,,,,,1.0,2.0
56.0,64.092,64.108,64.092,1.0,64.092,64.108,,1.0,,64.092,64.108,56.0,3.25,3.5,56.0,44.9258,0.0,134975.7931,45.7262,,,,,1.0,2.0
57.0,64.908,64.925,64.908,1.0,64.908,64.925,,1.0,,64.908,64.925,57.0,1.25,2.0,57.0,45.7425,0.0,134976.6097,46.5428,,,,,1.0,2.0
58.0,65.725,65.741,65.725,1.0,65.725,65.741,,1.0,,65.725,65.741,58.0,1.75,3.25,58.0,46.5592,1.0,134977.4264,47.3595,,,,,1.0,2.0
59.0,66.542,66.558,66.542,1.0,66.542,66.558,,1.0,,66.542,66.558,59.0,2.25,3.5,59.0,47.3758,0.0,134978.2431,48.1762,,,,,1.0,2.0
60.0,67.358,67.375,67.358,1.0,67.358,67.375,,1.0,,67.358,67.375,60.0,1.5,1.75,60.0,48.1925,1.0,134979.0599,48.9929,,,,,1.0,2.0
61.0,68.175,68.191,68.175,1.0,68.175,68.191,,1.0,,68.175,68.191,61.0,1.25,1.25,61.0,49.0092,0.0,134979.8764,49.8095,,,,,1.0,2.0
62.0,68.992,69.008,68.992,1.0,68.992,69.008,,1.0,,68.992,69.008,62.0,3.5,2.5,62.0,49.8259,1.0,134980.6931,50.6262,,,,,1.0,2.0
63.0,69.808,69.825,69.808,1.0,69.808,69.825,,1.0,,69.808,69.825,63.0,2.5,1.25,63.0,50.6426,1.0,134981.5098,51.4429,,,,,1.0,2.0
64.0,70.625,70.642,70.625,1.0,70.625,70.642,,1.0,,70.625,70.642,64.0,3.5,2.75,64.0,51.4592,0.0,134982.3265,52.2596,,,,,1.0,2.0
65.0,71.442,71.458,71.442,1.0,71.442,71.458,,1.0,,71.442,71.458,65.0,2.0,2.5,65.0,52.2759,1.0,134983.1432,53.0762,,,,,1.0,2.0
66.0,72.258,72.275,72.258,1.0,72.258,72.275,,1.0,,72.258,72.275,66.0,2.0,1.0,66.0,53.0926,1.0,134983.9598,53.8929,,,,,1.0,2.0
67.0,73.075,73.092,73.075,1.0,73.075,73.092,,1.0,,73.075,73.092,67.0,1.5,1.25,67.0,53.9093,1.0,134984.7765,54.7096,,,,,1.0,2.0
68.0,73.892,73.908,73.892,1.0,73.892,73.908,,1.0,,73.892,73.908,68.0,1.5,1.5,68.0,54.726,0.0,134985.5932,55.5263,,,,,1.0,2.0
69.0,74.709,74.725,74.709,1.0,74.709,74.725,,1.0,,74.709,74.725,69.0,2.25,1.0,69.0,55.5426,0.0,134986.4099,56.3429,,,,,1.0,2.0
70.0,75.525,75.542,75.525,1.0,75.525,75.542,,1.0,,75.525,75.542,70.0,3.5,3.75,70.0,56.3593,1.0,134987.2265,57.1596,,,,,1.0,2.0
71.0,76.342,76.358,76.342,1.0,76.342,76.358,,1.0,,76.342,76.358,71.0,2.25,2.25,71.0,57.176,1.0,134988.0432,57.9763,,,,,1.0,2.0
72.0,77.159,77.175,77.159,1.0,77.159,77.175,,1.0,,77.159,77.175,72.0,2.0,3.5,72.0,57.9927,0.0,134988.8599,58.793,,,,,1.0,2.0
73.0,77.975,77.992,77.975,1.0,77.975,77.992,,1.0,,77.975,77.992,73.0,2.0,1.25,73.0,58.8094,1.0,134989.6767,59.6097,,,,,1.0,2.0
74.0,78.792,78.808,78.792,1.0,78.792,78.808,,1.0,,78.792,78.808,74.0,3.25,2.0,74.0,59.626,1.0,134990.4933,60.4263,,,,,1.0,2.0
75.0,79.609,79.625,79.609,1.0,79.609,79.625,,1.0,,79.609,79.625,75.0,1.5,2.0,75.0,60.4427,1.0,134991.31,61.243,,,,,1.0,2.0
76.0,80.425,80.442,80.425,1.0,80.425,80.442,,1.0,,80.425,80.442,76.0,1.25,1.25,76.0,61.2594,1.0,134992.1266,62.0597,,,,,1.0,2.0
77.0,81.242,81.259,81.242,1.0,81.242,81.259,,1.0,,81.242,81.259,77.0,3.75,3.75,77.0,62.0761,1.0,134992.9433,62.8764,,,,,1.0,2.0
78.0,82.059,82.075,82.059,1.0,82.059,82.075,,1.0,,82.059,82.075,78.0,2.5,1.0,78.0,62.8928,1.0,134993.76,63.6931,,,,,1.0,2.0
79.0,82.875,82.892,82.875,1.0,82.875,82.892,,1.0,,82.875,82.892,79.0,1.5,2.0,79.0,63.7094,1.0,134994.5767,64.5097,,,,,1.0,2.0
80.0,83.692,83.709,83.692,1.0,83.692,83.709,,1.0,,83.692,83.709,80.0,3.25,1.0,80.0,64.5261,0.0,134995.3934,65.3264,,,,,1.0,2.0
81.0,84.509,84.525,84.509,1.0,84.509,84.525,,1.0,,84.509,84.525,81.0,1.0,1.5,81.0,65.3428,0.0,134996.21,66.1431,,,,,1.0,2.0
82.0,85.326,85.342,85.326,1.0,85.326,85.342,,1.0,,85.326,85.342,82.0,2.75,3.0,82.0,66.1595,1.0,134997.0267,66.9598,,,,,1.0,2.0
83.0,86.142,86.159,86.142,1.0,86.142,86.159,,1.0,,86.142,86.159,83.0,2.75,2.25,83.0,66.9762,1.0,134997.8434,67.7765,,,,,1.0,2.0
84.0,86.959,86.975,86.959,1.0,86.959,86.975,,1.0,,86.959,86.975,84.0,2.5,1.75,84.0,67.7929,0.0,134998.6601,68.5931,,,,,1.0,2.0
85.0,87.776,87.792,87.776,1.0,87.776,87.792,,1.0,,87.776,87.792,85.0,3.0,1.5,85.0,68.6095,1.0,134999.4768,69.4098,,,,,1.0,2.0
86.0,88.592,88.609,88.592,1.0,88.592,88.609,,1.0,,88.592,88.609,86.0,3.0,1.5,86.0,69.4262,1.0,135000.2935,70.2265,,,,,1.0,2.0
87.0,89.409,89.425,89.409,1.0,89.409,89.425,,1.0,,89.409,89.425,87.0,2.0,2.75,87.0,70.2429,0.0,135001.1101,71.0432,,,,,1.0,2.0
88.0,90.226,90.242,90.226,1.0,90.226,90.242,,1.0,,90.226,90.242,88.0,3.25,1.0,88.0,71.0596,1.0,135001.9269,71.86,,,,,1.0,2.0
89.0,91.042,91.059,91.042,1.0,91.042,91.059,,1.0,,91.042,91.059,89.0,3.75,3.25,89.0,71.8763,1.0,135002.7435,72.6766,,,,,1.0,2.0
90.0,91.859,91.876,91.859,1.0,91.859,91.876,,1.0,,91.859,91.876,90.0,2.25,2.25,90.0,72.6929,1.0,135003.5602,73.4933,,,,,1.0,2.0
91.0,92.676,92.692,92.676,1.0,92.676,92.692,,1.0,,92.676,92.692,91.0,2.25,1.75,91.0,73.5096,1.0,135004.3769,74.3099,,,,,1.0,2.0
92.0,93.492,93.509,93.492,1.0,93.492,93.509,,1.0,,93.492,93.509,92.0,2.5,2.5,92.0,74.3263,1.0,135005.1936,75.1266,,,,,1.0,2.0
93.0,94.309,94.326,94.309,1.0,94.309,94.326,,1.0,,94.309,94.326,93.0,3.25,3.25,93.0,75.143,1.0,135006.0103,75.9433,,,,,1.0,2.0
94.0,95.126,95.142,95.126,1.0,95.126,95.142,,1.0,,95.126,95.142,94.0,2.75,2.0,94.0,75.9597,0.0,135006.8269,76.76,,,,,1.0,2.0
95.0,95.943,95.959,95.943,1.0,95.943,95.959,,1.0,,95.943,95.959,95.0,3.25,2.5,95.0,76.7763,1.0,135007.6436,77.5767,,,,,1.0,2.0
96.0,96.759,96.776,96.759,1.0,96.759,96.776,,1.0,,96.759,96.776,96.0,2.0,3.75,96.0,77.593,1.0,135008.4604,78.3934,,,,,1.0,2.0
97.0,97.576,97.592,97.576,1.0,97.576,97.592,,1.0,,97.576,97.592,97.0,3.5,2.5,97.0,78.4098,0.0,135009.2772,79.2103,,,,,1.0,2.0
98.0,98.393,98.409,98.393,1.0,98.393,98.409,,1.0,,98.393,98.409,98.0,2.75,2.75,98.0,79.2264,0.0,135010.0937,80.0268,,,,,1.0,2.0
99.0,99.209,,,0.0,0.0,0.0,,0.0,,,,99.0,1.5,1.75,99.0,80.043,1.0,135010.9104,80.8434,,,,,1.0,2.0
