Trial number,Fixation Onset NEV,Image Onset NEV,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Response value NEV,Reaction onset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,BlockNumber,TrialTypeDesignation
68.0,76.055,76.872,0.0,0.0,0.0,100.0,,1.0,2.0,,68.0,0.8,0.8,68.0,54.737,0.0,193180.0278,55.5379,1.0,2.0
69.0,76.872,77.689,0.0,0.0,0.0,100.0,,1.0,2.0,,69.0,0.8,0.8,69.0,55.5536,0.0,193180.8443,56.3545,1.0,2.0
70.0,77.689,78.505,0.0,0.0,0.0,100.0,,1.0,2.0,,70.0,0.8,0.8,70.0,56.3702,1.0,193181.6609,57.171,1.0,2.0
71.0,78.505,79.322,0.0,0.0,0.0,100.0,,1.0,2.0,,71.0,0.8,0.8,71.0,57.1869,1.0,193182.4776,57.9877,1.0,2.0
72.0,79.322,80.139,0.0,0.0,0.0,100.0,,1.0,2.0,,72.0,0.8,0.8,72.0,58.0035,0.0,193183.2942,58.8043,1.0,2.0
73.0,80.139,80.955,0.0,0.0,0.0,100.0,,1.0,2.0,,73.0,0.8,0.8,73.0,58.82,1.0,193184.1107,59.6209,1.0,2.0
74.0,80.955,81.772,0.0,0.0,0.0,100.0,,1.0,2.0,,74.0,0.8,0.8,74.0,59.6367,1.0,193184.9274,60.4376,1.0,2.0
75.0,81.772,82.589,0.0,0.0,0.0,100.0,,1.0,2.0,,75.0,0.8,0.8,75.0,60.4533,1.0,193185.744,61.2541,1.0,2.0
76.0,82.589,83.405,0.0,0.0,0.0,100.0,,1.0,2.0,,76.0,0.8,0.8,76.0,61.2698,1.0,193186.5605,62.0707,1.0,2.0
77.0,83.405,84.222,0.0,0.0,0.0,100.0,,1.0,2.0,,77.0,0.8,0.8,77.0,62.0865,1.0,193187.3772,62.8874,1.0,2.0
78.0,84.222,85.039,0.0,0.0,0.0,100.0,,1.0,2.0,,78.0,0.8,0.8,78.0,62.9031,1.0,193188.1938,63.704,1.0,2.0
79.0,85.039,85.855,0.0,0.0,0.0,100.0,,1.0,2.0,,79.0,0.8,0.8,79.0,63.7196,1.0,193189.0104,64.5205,1.0,2.0
80.0,85.855,86.672,0.0,0.0,0.0,100.0,,1.0,2.0,,80.0,0.8,0.8,80.0,64.5363,0.0,193189.8271,65.3372,1.0,2.0
81.0,86.672,87.489,0.0,0.0,0.0,100.0,,1.0,2.0,,81.0,0.8,0.8,81.0,65.3529,0.0,193190.6437,66.1538,1.0,2.0
82.0,87.489,88.305,0.0,0.0,0.0,100.0,,1.0,2.0,,82.0,0.8,0.8,82.0,66.1695,1.0,193191.4603,66.9704,1.0,2.0
83.0,88.305,89.122,0.0,0.0,0.0,100.0,,1.0,2.0,,83.0,0.8,0.8,83.0,66.9862,1.0,193192.2769,67.7871,1.0,2.0
84.0,89.122,89.939,0.0,0.0,0.0,100.0,,1.0,2.0,,84.0,0.8,0.8,84.0,67.8028,0.0,193193.0935,68.6036,1.0,2.0
85.0,89.939,90.755,0.0,0.0,0.0,100.0,,1.0,2.0,,85.0,0.8,0.8,85.0,68.6193,1.0,193193.91,69.4202,1.0,2.0
86.0,90.755,91.572,0.0,0.0,0.0,100.0,,1.0,2.0,,86.0,0.8,0.8,86.0,69.4361,1.0,193194.7268,70.2369,1.0,2.0
87.0,91.572,92.389,0.0,0.0,0.0,100.0,,1.0,2.0,,87.0,0.8,0.8,87.0,70.2526,0.0,193195.5433,71.0534,1.0,2.0
88.0,92.389,93.205,0.0,0.0,0.0,100.0,,1.0,2.0,,88.0,0.8,0.8,88.0,71.0691,1.0,193196.3599,71.87,1.0,2.0
89.0,93.205,94.022,0.0,0.0,0.0,100.0,,1.0,2.0,,89.0,0.8,0.8,89.0,71.8859,1.0,193197.1766,72.6867,1.0,2.0
90.0,94.022,94.839,0.0,0.0,0.0,100.0,,1.0,2.0,,90.0,0.8,0.8,90.0,72.7024,1.0,193197.9931,73.5033,1.0,2.0
91.0,94.839,95.655,0.0,0.0,0.0,100.0,,1.0,2.0,,91.0,0.8,0.8,91.0,73.519,1.0,193198.8097,74.3198,1.0,2.0
92.0,95.655,96.472,0.0,0.0,0.0,100.0,,1.0,2.0,,92.0,0.8,0.8,92.0,74.3357,1.0,193199.6264,75.1365,1.0,2.0
93.0,96.472,97.289,0.0,0.0,0.0,100.0,,1.0,2.0,,93.0,0.8,0.8,93.0,75.1523,1.0,193200.443,75.9531,1.0,2.0
94.0,97.289,98.105,0.0,0.0,0.0,100.0,,1.0,2.0,,94.0,0.8,0.8,94.0,75.9688,0.0,193201.2595,76.7697,1.0,2.0
95.0,98.105,98.922,0.0,0.0,0.0,100.0,,1.0,2.0,,95.0,0.8,0.8,95.0,76.7855,1.0,193202.0762,77.5864,1.0,2.0
96.0,98.922,99.739,0.0,0.0,0.0,100.0,,1.0,2.0,,96.0,0.8,0.8,96.0,77.602,1.0,193202.8928,78.4029,1.0,2.0
97.0,99.739,100.555,0.0,0.0,0.0,100.0,,1.0,2.0,,97.0,0.8,0.8,97.0,78.4186,0.0,193203.7094,79.2195,1.0,2.0
98.0,100.555,101.372,0.0,0.0,0.0,100.0,,1.0,2.0,,98.0,0.8,0.8,98.0,79.2353,0.0,193204.526,80.0362,1.0,2.0
99.0,101.372,102.189,0.0,0.0,0.0,100.0,,1.0,2.0,,99.0,0.8,0.8,99.0,80.0519,1.0,193205.3426,80.8528,1.0,2.0
