Trial number,Fixation Onset NEV,Image Onset NEV,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Response value NEV,Reaction onset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,BlockNumber,TrialTypeDesignation
167.0,319.11,320.492,0.0,0.0,0.0,100.0,,1.0,2.0,,24.0,3.25,1.75,24.0,37.9839,0.0,360602.2035,38.8596,3.0,1.0
168.0,320.492,322.502,0.0,0.0,0.0,100.0,,1.0,2.0,,25.0,2.5,3.0,25.0,39.366,0.0,360604.2109,40.867,3.0,1.0
169.0,322.502,324.887,0.0,0.0,0.0,100.0,,1.0,2.0,,26.0,3.5,3.75,26.0,41.3748,1.0,360606.5947,43.2507,3.0,1.0
170.0,324.887,326.021,0.0,0.0,0.0,100.0,,1.0,2.0,,27.0,2.5,1.25,27.0,43.7591,0.0,360607.7291,44.3851,3.0,1.0
171.0,326.021,327.404,0.0,0.0,0.0,100.0,,1.0,2.0,,28.0,1.25,1.75,28.0,44.8934,1.0,360609.1132,45.7693,3.0,1.0
172.0,327.404,328.787,0.0,0.0,0.0,100.0,,1.0,2.0,,29.0,3.5,1.75,29.0,46.2767,0.0,360610.4963,47.1524,3.0,1.0
173.0,328.787,330.044,0.0,0.0,0.0,100.0,,1.0,2.0,,30.0,3.25,1.5,30.0,47.6609,1.0,360611.7558,48.4118,3.0,1.0
174.0,330.044,331.552,0.0,0.0,0.0,100.0,,1.0,2.0,,31.0,3.75,2.0,31.0,48.9194,1.0,360613.2641,49.9202,3.0,1.0
175.0,331.552,332.935,0.0,0.0,0.0,100.0,,1.0,2.0,,32.0,1.5,1.75,32.0,50.4281,1.0,360614.6478,51.304,3.0,1.0
176.0,332.935,334.568,0.0,0.0,0.0,100.0,,1.0,2.0,,33.0,2.75,2.25,33.0,51.8105,1.0,360616.2802,52.9363,3.0,1.0
177.0,334.568,336.701,0.0,0.0,0.0,100.0,,1.0,2.0,,34.0,2.0,3.25,34.0,53.4445,0.0,360618.4142,55.0703,3.0,1.0
178.0,336.701,338.459,0.0,0.0,0.0,100.0,,1.0,2.0,,35.0,2.75,2.5,35.0,55.5785,0.0,360620.1732,56.8293,3.0,1.0
179.0,338.459,339.843,0.0,0.0,0.0,100.0,,1.0,2.0,,36.0,3.75,1.75,36.0,57.3375,0.0,360621.5572,58.2133,3.0,1.0
180.0,339.843,341.977,0.0,0.0,0.0,100.0,,1.0,2.0,,37.0,3.25,3.25,37.0,58.7219,0.0,360623.6917,60.3477,3.0,1.0
181.0,341.977,343.737,0.0,0.0,0.0,100.0,,1.0,2.0,,38.0,2.0,2.5,38.0,60.8575,0.0,360625.452,62.1081,3.0,1.0
182.0,343.737,344.746,0.0,0.0,0.0,100.0,,1.0,2.0,,39.0,1.0,1.0,39.0,62.6143,1.0,360626.459,63.115,3.0,1.0
183.0,344.746,346.879,0.0,0.0,0.0,100.0,,1.0,2.0,,40.0,2.5,3.25,40.0,63.6214,1.0,360628.5909,65.2469,3.0,1.0
184.0,346.879,348.015,0.0,0.0,0.0,100.0,,1.0,2.0,,41.0,3.75,1.25,41.0,65.7537,1.0,360629.7234,66.3795,3.0,1.0
185.0,348.015,349.648,0.0,0.0,0.0,100.0,,1.0,2.0,,42.0,2.5,2.25,42.0,66.8866,1.0,360631.356,68.0121,3.0,1.0
186.0,349.648,351.157,0.0,0.0,0.0,100.0,,1.0,2.0,,43.0,1.0,2.0,43.0,68.5192,1.0,360632.8639,69.52,3.0,1.0
187.0,351.157,353.292,0.0,0.0,0.0,100.0,,1.0,2.0,,44.0,1.25,3.25,44.0,70.0294,0.0,360634.9992,71.6553,3.0,1.0
188.0,353.292,355.051,0.0,0.0,0.0,100.0,,1.0,2.0,,45.0,1.75,2.5,45.0,72.1652,0.0,360636.7601,73.4161,3.0,1.0
189.0,355.051,356.934,0.0,0.0,0.0,100.0,,1.0,2.0,,46.0,1.25,2.75,46.0,73.9241,1.0,360638.6436,75.2996,3.0,1.0
190.0,356.934,358.819,0.0,0.0,0.0,100.0,,1.0,2.0,,47.0,1.75,2.75,47.0,75.807,1.0,360640.5268,77.1828,3.0,1.0
191.0,358.819,360.827,0.0,0.0,0.0,100.0,,1.0,2.0,,48.0,3.0,3.0,48.0,77.6916,0.0,360642.5364,79.1925,3.0,1.0
192.0,360.827,361.963,0.0,0.0,0.0,100.0,,1.0,2.0,,49.0,2.25,1.25,49.0,79.7003,0.0,360643.6698,80.3259,3.0,1.0
193.0,361.963,364.221,0.0,0.0,0.0,100.0,,1.0,2.0,,50.0,1.5,3.5,50.0,80.8334,0.0,360645.9282,82.5843,3.0,1.0
194.0,364.221,366.355,0.0,0.0,0.0,100.0,,1.0,2.0,,51.0,1.25,3.25,51.0,83.0924,1.0,360648.062,84.718,3.0,1.0
195.0,366.355,368.739,0.0,0.0,0.0,100.0,,1.0,2.0,,52.0,2.5,3.75,52.0,85.2257,1.0,360650.4454,87.1014,3.0,1.0
196.0,368.739,370.374,0.0,0.0,0.0,100.0,,1.0,2.0,,53.0,1.0,2.25,53.0,87.6099,0.0,360652.0795,88.7355,3.0,1.0
197.0,370.374,372.757,0.0,0.0,0.0,100.0,,1.0,2.0,,54.0,1.25,3.75,54.0,89.2439,1.0,360654.4635,91.1195,3.0,1.0
198.0,372.757,374.889,0.0,0.0,0.0,100.0,,1.0,2.0,,55.0,1.0,3.25,55.0,91.6262,1.0,360656.596,93.252,3.0,1.0
199.0,374.889,377.148,0.0,0.0,0.0,100.0,,1.0,2.0,,56.0,3.25,3.5,56.0,93.7599,1.0,360658.8546,95.5106,3.0,1.0
200.0,377.148,378.657,0.0,0.0,0.0,100.0,,1.0,2.0,,57.0,1.25,2.0,57.0,96.0178,1.0,360660.3624,97.0185,3.0,1.0
201.0,378.657,380.793,0.0,0.0,0.0,100.0,,1.0,2.0,,58.0,1.75,3.25,58.0,97.526,1.0,360662.496,99.152,3.0,1.0
