Trial number,Fixation Onset NEV,Image Onset NEV,Image Offset NEV,nothing,Fixation Onset NEV,Onset Choice Period,Response time NEV,Shade value NEV,Reaction time NEV,Trial onset,Trial offset,Nothing,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
13.0,253.836,259.369,259.871,0.0,0.0,0.0,258.368,0.0,258.368,253.836,259.871,3.0,3.25,3.75,3.0,1.5164,0.0,548136.1246,22.938,16.8876,20.9209,548096.8133,,2.0,3.0
14.0,263.653,269.186,269.688,0.0,0.0,0.0,268.144,0.0,268.144,263.653,269.688,4.0,2.75,1.0,4.0,1.5164,0.0,548145.9413,32.7546,26.7043,30.7377,548086.956,,2.0,3.0
15.0,270.72,276.254,276.757,0.0,0.0,0.0,275.522,0.0,275.522,270.72,276.757,5.0,3.5,3.75,5.0,1.5158,0.0,548153.0092,39.8228,33.7716,37.8048,548080.1976,,2.0,3.0
16.0,280.537,286.07,286.571,0.0,0.0,0.0,285.128,1.0,285.128,280.537,286.571,6.0,3.0,3.25,6.0,1.5162,1.0,548162.8247,49.638,43.5885,47.6215,548070.172,,2.0,3.0
17.0,289.853,295.387,295.888,0.0,0.0,0.0,294.56,0.0,294.56,289.853,295.888,7.0,3.0,2.0,7.0,1.5165,0.0,548172.1414,58.9548,52.9046,56.938,548060.9714,,2.0,3.0
18.0,297.921,303.454,303.955,0.0,0.0,0.0,302.784,1.0,302.784,297.921,303.955,8.0,2.75,1.5,8.0,1.5165,1.0,548180.2082,67.0215,60.9714,65.0048,548053.0619,,2.0,3.0
19.0,305.487,311.021,311.522,0.0,0.0,0.0,310.281,0.0,310.281,305.487,311.522,9.0,3.0,1.0,9.0,1.5166,0.0,548187.775,74.5884,68.5381,72.5715,548045.4249,,2.0,3.0
20.0,312.554,318.088,318.589,0.0,0.0,0.0,317.392,0.0,317.392,312.554,318.589,10.0,1.75,1.0,10.0,1.5165,0.0,548194.8418,81.6551,75.6052,79.6383,548038.4025,,2.0,3.0
21.0,319.621,325.154,325.656,0.0,0.0,0.0,324.176,0.0,324.176,319.621,325.656,11.0,1.25,3.25,11.0,1.5162,0.0,548201.9085,88.7218,82.6717,86.7053,548031.0526,,2.0,3.0
22.0,328.938,334.471,334.973,0.0,0.0,0.0,333.472,0.0,333.472,328.938,334.973,12.0,3.0,1.75,12.0,1.5165,0.0,548211.2253,98.0386,91.9885,96.0219,548021.7156,,2.0,3.0
23.0,336.755,342.288,342.789,0.0,0.0,0.0,341.344,1.0,341.344,336.755,342.789,13.0,3.75,1.0,13.0,1.5165,1.0,548219.0421,105.8554,99.8053,103.8386,548013.9537,,2.0,3.0
24.0,343.822,349.355,349.856,0.0,0.0,0.0,348.712,0.0,348.712,343.822,349.856,14.0,2.25,2.0,14.0,1.5165,0.0,548226.1089,112.9222,106.872,110.9054,548007.1885,,2.0,3.0
25.0,351.888,357.422,357.923,0.0,0.0,0.0,357.241,1.0,357.241,351.888,357.923,15.0,3.25,3.25,15.0,1.5165,1.0,548234.1757,120.989,114.9391,118.9722,547999.5823,,2.0,3.0
26.0,361.205,366.739,367.24,0.0,0.0,0.0,365.977,1.0,365.977,361.205,367.24,16.0,1.5,2.25,16.0,1.5163,1.0,548243.4924,130.3057,124.2556,128.2892,547989.6848,,2.0,3.0
27.0,369.522,375.056,375.557,0.0,0.0,0.0,374.489,0.0,374.489,369.522,375.557,17.0,2.25,2.75,17.0,1.5165,0.0,548251.8092,138.6226,132.5724,136.6058,547981.5634,,2.0,3.0
28.0,378.339,383.873,384.374,0.0,0.0,0.0,383.169,0.0,383.169,378.339,384.374,18.0,3.0,3.25,18.0,1.5165,0.0,548260.626,147.4393,141.3892,145.4226,547972.6098,,2.0,3.0
29.0,387.656,393.19,393.691,0.0,0.0,0.0,393.049,0.0,393.049,387.656,393.691,19.0,1.75,3.0,19.0,1.5165,0.0,548269.9428,156.7561,150.7059,154.7393,547963.8566,,2.0,3.0
30.0,396.723,402.257,402.758,0.0,0.0,0.0,401.313,1.0,401.313,396.723,402.758,20.0,2.75,1.25,20.0,1.5165,1.0,548279.0096,165.823,159.773,163.8061,547953.9867,,2.0,3.0
31.0,404.04,409.573,410.075,0.0,0.0,0.0,409.529,0.0,409.529,404.04,410.075,21.0,1.25,2.25,21.0,1.5162,0.0,548286.3263,173.1396,167.0895,171.1232,547947.5689,,2.0,3.0
32.0,412.357,417.89,418.392,0.0,0.0,0.0,417.049,0.0,417.049,412.357,418.392,22.0,3.75,2.0,22.0,1.5165,0.0,548294.6431,181.4564,175.4063,179.4397,547938.4556,,2.0,3.0
33.0,420.424,425.957,426.458,0.0,0.0,0.0,425.377,0.0,425.377,420.424,426.458,23.0,2.75,1.5,23.0,1.5165,0.0,548302.7099,189.5232,183.4731,187.5064,547930.6499,,2.0,3.0
34.0,427.991,433.524,434.025,0.0,0.0,0.0,432.825,1.0,432.825,427.991,434.025,24.0,3.25,1.75,24.0,1.5165,1.0,548310.2767,197.09,191.0398,195.0732,547922.9644,,2.0,3.0
35.0,435.807,441.341,441.842,0.0,0.0,0.0,440.89,0.0,440.89,435.807,441.842,25.0,2.5,3.0,25.0,1.5165,0.0,548318.0934,204.9068,198.8569,202.89,547915.3946,,2.0,3.0
36.0,444.874,450.408,450.909,0.0,0.0,0.0,449.482,1.0,449.482,444.874,450.909,26.0,3.5,3.75,26.0,1.5162,1.0,548327.1602,213.9735,207.9234,211.957,547905.8534,,2.0,3.0
37.0,454.691,460.225,460.726,0.0,0.0,0.0,459.242,0.0,459.242,454.691,460.726,27.0,2.5,1.25,27.0,1.5165,0.0,548336.977,223.7903,217.7402,221.7736,547895.9797,,2.0,3.0
38.0,462.008,467.542,468.043,0.0,0.0,0.0,467.306,0.0,467.306,462.008,468.043,28.0,1.25,1.75,28.0,1.5165,0.0,548344.2938,231.1071,225.0569,229.0903,547889.4105,,2.0,3.0
39.0,469.825,475.358,475.86,0.0,0.0,0.0,,0.0,,469.825,475.86,29.0,3.5,1.75,29.0,1.5164,0.0,548352.1106,238.9239,232.8738,236.9072,-1.0,,2.0,3.0
40.0,477.642,483.175,483.677,0.0,0.0,0.0,482.618,1.0,482.618,477.642,483.677,30.0,3.25,1.5,30.0,1.5165,1.0,548359.9273,246.7406,240.6908,244.7239,547873.4548,,2.0,3.0
41.0,511.209,516.743,517.244,0.0,0.0,0.0,516.019,0.0,516.019,511.209,517.244,1.0,3.25,1.25,1.0,1.5165,0.0,548393.4945,6.0523,3.64e-05,4.0355,548388.2338,,3.0,3.0
42.0,518.526,524.06,524.561,0.0,0.0,0.0,523.435,0.0,523.435,518.526,524.561,2.0,2.25,3.5,2.0,1.5166,0.0,548400.8113,13.3691,7.3191,11.3523,548381.0142,,3.0,3.0
43.0,528.093,533.627,534.128,0.0,0.0,0.0,532.659,0.0,532.659,528.093,534.128,3.0,3.25,3.75,3.0,1.5163,0.0,548410.378,22.9358,16.8857,20.9193,548371.1046,,3.0,3.0
44.0,537.91,543.444,543.945,0.0,0.0,0.0,542.899,0.0,542.899,537.91,543.945,4.0,2.75,1.0,4.0,1.5165,0.0,548420.1948,32.7526,26.7025,30.7359,548361.711,,3.0,3.0
45.0,544.977,550.51,551.012,0.0,0.0,0.0,549.844,0.0,549.844,544.977,551.012,5.0,3.5,3.75,5.0,1.5165,0.0,548427.2616,39.8194,33.7692,37.8026,548354.5214,,3.0,3.0
46.0,554.794,560.327,560.829,0.0,0.0,0.0,559.283,1.0,559.283,554.794,560.829,6.0,3.0,3.25,6.0,1.5165,1.0,548437.0784,49.6362,43.5861,47.6194,548344.328,,3.0,3.0
47.0,564.111,569.644,570.146,0.0,0.0,0.0,568.779,0.0,568.779,564.111,570.146,7.0,3.0,2.0,7.0,1.5165,0.0,548446.3952,58.953,52.9028,56.9362,548335.1904,,3.0,3.0
48.0,572.178,577.711,578.213,0.0,0.0,0.0,577.011,1.0,577.011,572.178,578.213,8.0,2.75,1.5,8.0,1.5163,1.0,548454.462,67.0198,60.9696,65.0033,548327.2887,,3.0,3.0
49.0,579.745,585.278,585.779,0.0,0.0,0.0,584.955,0.0,584.955,579.745,585.779,9.0,3.0,1.0,9.0,1.5165,0.0,548462.0287,74.5866,68.5364,72.5698,548320.0994,,3.0,3.0
50.0,586.812,592.345,592.846,0.0,0.0,0.0,591.939,1.0,591.939,586.812,592.846,10.0,1.75,1.0,10.0,1.5165,1.0,548469.0955,81.6533,75.6031,79.6365,548312.95,,3.0,3.0
51.0,593.878,599.412,599.913,0.0,0.0,0.0,599.012,1.0,599.012,593.878,599.913,11.0,1.25,3.25,11.0,1.5165,1.0,548476.1622,88.7201,82.6699,86.7033,548305.8884,,3.0,3.0
52.0,603.195,608.729,609.23,0.0,0.0,0.0,607.692,0.0,607.692,603.195,609.23,12.0,3.0,1.75,12.0,1.5165,0.0,548485.479,98.0369,91.9869,96.0201,548295.9345,,3.0,3.0
53.0,611.012,616.546,617.047,0.0,0.0,0.0,615.708,0.0,615.708,611.012,617.047,13.0,3.75,1.0,13.0,1.5163,0.0,548493.2958,105.8536,99.8035,103.8371,548288.3166,,3.0,3.0
54.0,618.079,623.612,624.114,0.0,0.0,0.0,622.708,1.0,622.708,618.079,624.114,14.0,2.25,2.0,14.0,1.5165,1.0,548500.3626,112.9204,106.8703,110.9036,548281.1836,,3.0,3.0
55.0,626.146,631.679,632.181,0.0,0.0,0.0,631.036,0.0,631.036,626.146,632.181,15.0,3.25,3.25,15.0,1.5165,0.0,548508.4293,120.9871,114.937,118.9704,548273.3779,,3.0,3.0
56.0,635.463,640.996,641.498,0.0,0.0,0.0,640.092,1.0,640.092,635.463,641.498,16.0,1.5,2.25,16.0,1.5165,1.0,548517.7461,130.3039,124.2538,128.2872,548263.8005,,3.0,3.0
57.0,643.78,649.313,649.815,0.0,0.0,0.0,648.332,1.0,648.332,643.78,649.815,17.0,2.25,2.75,17.0,1.5165,1.0,548526.0629,138.6208,132.5708,136.604,548255.4063,,3.0,3.0
58.0,652.597,658.13,658.632,0.0,0.0,0.0,657.196,1.0,657.196,652.597,658.632,18.0,3.0,3.25,18.0,1.5163,1.0,548534.8798,147.4376,141.3874,145.421,548246.6367,,3.0,3.0
59.0,661.914,667.447,667.948,0.0,0.0,0.0,666.82,0.0,666.82,661.914,667.948,19.0,1.75,3.0,19.0,1.5162,0.0,548544.1965,156.7543,150.7042,154.7378,548237.6274,,3.0,3.0
60.0,670.98,676.514,677.015,0.0,0.0,0.0,676.108,1.0,676.108,670.98,677.015,20.0,2.75,1.25,20.0,1.5165,1.0,548553.2633,165.8211,159.771,163.8043,548228.7818,,3.0,3.0
61.0,678.297,683.831,684.332,0.0,0.0,0.0,683.565,1.0,683.565,678.297,684.332,21.0,1.25,2.25,21.0,1.5165,1.0,548560.58,173.1379,167.0877,171.1211,548221.6046,,3.0,3.0
62.0,686.614,692.148,692.649,0.0,0.0,0.0,691.34,0.0,691.34,686.614,692.649,22.0,3.75,2.0,22.0,1.5165,0.0,548568.8968,181.4546,175.4045,179.4379,548212.7467,,3.0,3.0
63.0,694.681,700.215,700.716,0.0,0.0,0.0,699.669,0.0,699.669,694.681,700.716,23.0,2.75,1.5,23.0,1.5165,0.0,548576.9636,189.5214,183.4716,187.5047,548204.9408,,3.0,3.0
64.0,702.248,707.781,708.283,0.0,0.0,0.0,,0.0,,702.248,708.283,24.0,3.25,1.75,24.0,1.5162,0.0,548584.5304,197.0882,191.038,195.0717,-1.0,,3.0,3.0
65.0,710.065,715.598,716.1,0.0,0.0,0.0,715.093,1.0,715.093,710.065,716.1,25.0,2.5,3.0,25.0,1.5165,1.0,548592.3472,204.905,198.8548,202.8882,548189.5981,,3.0,3.0
66.0,719.132,724.665,725.167,0.0,0.0,0.0,723.733,0.0,723.733,719.132,725.167,26.0,3.5,3.75,26.0,1.5165,0.0,548601.4139,213.9717,207.9216,211.955,548180.1048,,3.0,3.0
67.0,728.949,734.482,734.984,0.0,0.0,0.0,733.341,1.0,733.341,728.949,734.984,27.0,2.5,1.25,27.0,1.5165,1.0,548611.2308,223.7886,217.7384,221.7718,548170.0791,,3.0,3.0
68.0,736.266,741.799,742.3,0.0,0.0,0.0,741.013,0.0,741.013,736.266,742.3,28.0,1.25,1.75,28.0,1.5165,0.0,548618.5475,231.1054,225.0554,229.0886,548163.1174,,3.0,3.0
69.0,744.082,749.616,750.117,0.0,0.0,0.0,748.781,0.0,748.781,744.082,750.117,29.0,3.5,1.75,29.0,1.5165,0.0,548626.3643,238.9221,232.8719,236.9054,548155.2521,,3.0,3.0
70.0,751.899,,,0.0,0.0,0.0,,0.0,,751.899,,30.0,3.25,1.5,30.0,1.5165,1.0,548634.1811,246.7389,240.6887,244.7221,548147.9146,,3.0,3.0
