Trial number,Fixation Onset NEV,Image Onset NEV,Image Offset NEV,nothing,Fixation Onset NEV,Onset Choice Period,Response time NEV,Shade value NEV,Reaction time NEV,Trial onset,Trial offset,Nothing,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
12.0,327.999,342.506,343.008,1.0,327.999,341.002,341.568,1.0,0.566,327.999,343.008,0.566,12.0,13.00200000000001,1.502999999999986,12.0,327.158,0.0,340.16,341.663,340.727,327.158,0.567,1.0,3.0
13.0,343.511,353.018,353.521,1.0,343.511,351.515,352.072,1.0,0.557,343.511,353.521,0.557,13.0,8.002999999999986,1.502999999999986,13.0,342.67,1.0,350.673,352.176,351.231,342.67,0.558,1.0,3.0
14.0,354.025,361.532,362.035,1.0,354.025,360.029,360.632,1.0,0.603,354.025,362.035,0.603,14.0,6.002999999999986,1.502999999999986,14.0,353.184,1.0,359.187,360.69,359.79,353.184,0.603,1.0,3.0
15.0,362.538,368.045,368.548,1.0,362.538,366.542,367.224,1.0,0.682,362.538,368.548,0.682,15.0,4.0020000000000095,1.5039999999999623,15.0,361.697,1.0,365.699,367.203,366.382,361.697,0.683,1.0,3.0
16.0,369.05,374.557,375.059,1.0,369.05,373.054,373.632,1.0,0.578,369.05,375.059,0.578,16.0,4.0020000000000095,1.502999999999986,16.0,368.209,1.0,372.211,373.714,372.79,368.209,0.579,1.0,3.0
17.0,375.562,390.069,390.571,1.0,375.562,388.566,389.44,1.0,0.874,375.562,390.571,0.874,17.0,13.00200000000001,1.502999999999986,17.0,374.721,1.0,387.723,389.226,388.598,374.721,0.875,1.0,3.0
18.0,391.074,399.581,400.083,1.0,391.074,398.078,398.728,1.0,0.65,391.074,400.083,0.65,18.0,7.0020000000000095,1.502999999999986,18.0,390.234,1.0,397.236,398.739,397.886,390.234,0.65,1.0,3.0
19.0,400.588,406.095,406.598,1.0,400.588,404.592,405.544,1.0,0.952,400.588,406.598,0.952,19.0,4.002999999999986,1.502999999999986,19.0,399.747,1.0,403.75,405.253,404.702,399.747,0.952,1.0,3.0
20.0,407.101,416.608,417.11,1.0,407.101,415.105,416.192,1.0,1.087,407.101,417.11,1.087,20.0,8.00200000000001,1.502999999999986,20.0,406.26,1.0,414.262,415.765,415.35,406.26,1.088,1.0,3.0
21.0,417.613,432.12,432.622,1.0,417.613,430.617,431.512,1.0,0.895,417.613,432.622,0.895,21.0,13.00200000000001,1.502999999999986,21.0,416.772,1.0,429.774,431.277,430.67,416.772,0.896,1.0,3.0
22.0,433.125,443.632,444.135,1.0,433.125,442.129,443.32,1.0,1.191,433.125,444.135,1.191,22.0,9.00200000000001,1.502999999999986,22.0,432.284,1.0,441.286,442.789,442.478,432.284,1.192,1.0,3.0
23.0,444.639,457.147,457.65,1.0,444.639,455.644,,1.0,,444.639,457.65,,23.0,11.002999999999986,0.0,23.0,443.798,,454.801,454.801,,443.798,,1.0,3.0
24.0,458.152,472.662,473.165,1.0,458.152,471.159,,1.0,,458.152,473.165,,24.0,13.004999999999995,0.0,24.0,457.311,,470.316,470.316,,457.311,,1.0,3.0
25.0,473.668,487.175,487.678,1.0,473.668,485.672,,1.0,,473.668,487.678,,25.0,12.002999999999986,0.0,25.0,472.826,,484.829,484.829,,472.826,,1.0,3.0
26.0,488.181,494.687,495.19,1.0,488.181,493.185,,0.0,,488.181,495.19,,26.0,5.002999999999986,0.0,26.0,487.339,,492.342,492.342,,487.339,,1.0,3.0
27.0,495.694,506.2,506.703,1.0,495.694,504.698,,0.0,,495.694,506.703,,27.0,9.003000000000043,0.0,27.0,494.852,,503.855,503.855,,494.852,,1.0,3.0
28.0,507.206,516.713,517.215,1.0,507.206,515.21,516.36,1.0,1.15,507.206,517.215,1.15,28.0,8.002999999999986,1.5030000000000427,28.0,506.364,1.0,514.367,515.87,515.518,506.364,1.151,1.0,3.0
29.0,517.718,525.224,525.726,1.0,517.718,523.721,,1.0,,517.718,525.726,,29.0,6.002000000000066,0.0,29.0,516.876,,522.878,522.878,,516.876,,1.0,3.0
30.0,526.23,534.737,535.239,1.0,526.23,533.233,534.512,1.0,1.279,526.23,535.239,1.279,30.0,7.001999999999953,1.5030000000000427,30.0,525.388,1.0,532.39,533.893,533.67,525.388,1.28,1.0,3.0
31.0,535.741,549.248,549.75,1.0,535.741,547.745,548.648,1.0,0.903,535.741,549.75,0.903,31.0,12.003000000000043,1.5019999999999527,31.0,534.899,1.0,546.902,548.404,547.806,534.899,0.904,1.0,3.0
32.0,550.254,566.761,567.264,1.0,550.254,565.258,566.248,1.0,0.99,550.254,567.264,0.99,32.0,15.002999999999929,1.5030000000000427,32.0,549.412,1.0,564.415,565.918,565.406,549.412,0.991,1.0,3.0
33.0,567.767,574.273,574.775,1.0,567.767,572.77,574.08,1.0,1.31,567.767,574.775,1.31,33.0,5.002000000000066,1.5019999999999527,33.0,566.925,1.0,571.927,573.429,573.238,566.925,1.311,1.0,3.0
34.0,575.279,583.786,584.288,1.0,575.279,582.283,,1.0,,575.279,584.288,,34.0,7.001999999999953,0.0,34.0,574.437,,581.439,581.439,,574.437,,1.0,3.0
35.0,584.791,593.299,593.801,1.0,584.791,591.796,592.888,1.0,1.092,584.791,593.801,1.092,35.0,7.003000000000043,1.5030000000000427,35.0,583.949,1.0,590.952,592.455,592.046,583.949,1.094,1.0,3.0
36.0,594.304,601.811,602.313,1.0,594.304,600.308,,1.0,,594.304,602.313,,36.0,6.002000000000066,0.0,36.0,593.462,,599.464,599.464,,593.462,,1.0,3.0
37.0,602.815,612.322,612.824,1.0,602.815,610.819,,1.0,,602.815,612.824,,37.0,8.003000000000043,0.0,37.0,601.973,,609.976,609.976,,601.973,,1.0,3.0
38.0,613.327,621.833,622.336,1.0,613.327,620.33,,0.0,,613.327,622.336,,38.0,7.001999999999953,0.0,38.0,612.485,,619.487,619.487,,612.485,,1.0,3.0
39.0,622.839,633.346,633.848,1.0,622.839,631.844,,0.0,,622.839,633.848,,39.0,9.003000000000043,0.0,39.0,621.997,,631.0,631.0,,621.997,,1.0,3.0
40.0,634.352,648.859,649.361,1.0,634.352,647.356,,0.0,,634.352,649.361,,40.0,13.001999999999953,0.0,40.0,633.51,,646.512,646.512,,633.51,,1.0,3.0
41.0,649.865,661.372,661.874,1.0,649.865,659.869,,0.0,,649.865,661.874,,41.0,10.002999999999929,0.0,41.0,649.022,,659.025,659.025,,649.022,,1.0,3.0
42.0,662.377,670.884,671.387,1.0,662.377,669.381,,0.0,,662.377,671.387,,42.0,7.003000000000043,0.0,42.0,661.535,,668.538,668.538,,661.535,,1.0,3.0
43.0,671.89,686.397,686.899,1.0,671.89,684.894,,0.0,,671.89,686.899,,43.0,13.001999999999953,0.0,43.0,671.048,,684.05,684.05,,671.048,,1.0,3.0
44.0,687.403,698.91,699.412,1.0,687.403,697.407,,1.0,,687.403,699.412,,44.0,10.001999999999953,0.0,44.0,686.561,,696.563,696.563,,686.561,,1.0,3.0
45.0,699.916,705.422,705.925,1.0,699.916,703.919,,1.0,,699.916,705.925,,45.0,4.002000000000066,0.0,45.0,699.073,,703.075,703.075,,699.073,,1.0,3.0
46.0,706.428,720.935,721.438,1.0,706.428,719.432,,1.0,,706.428,721.438,,46.0,13.002999999999929,0.0,46.0,705.585,,718.588,718.588,,705.585,,1.0,3.0
47.0,721.942,728.45,728.953,1.0,721.942,726.947,,0.0,,721.942,728.953,,47.0,5.002999999999929,0.0,47.0,721.1,,726.103,726.103,,721.1,,1.0,3.0
48.0,729.456,739.963,740.465,1.0,729.456,738.46,,0.0,,729.456,740.465,,48.0,9.002999999999929,0.0,48.0,728.613,,737.616,737.616,,728.613,,1.0,3.0
49.0,740.968,750.475,750.978,1.0,740.968,748.972,,0.0,,740.968,750.978,,49.0,8.002000000000066,0.0,49.0,740.126,,748.128,748.128,,740.126,,1.0,3.0
50.0,751.48,765.988,766.49,1.0,751.48,764.485,,0.0,,751.48,766.49,,50.0,13.002999999999929,0.0,50.0,750.638,,763.641,763.641,,750.638,,1.0,3.0
51.0,766.994,778.501,779.004,1.0,766.994,776.998,,1.0,,766.994,779.004,,51.0,10.001999999999953,0.0,51.0,766.152,,776.154,776.154,,766.152,,1.0,3.0
52.0,779.507,792.015,792.518,1.0,779.507,790.512,,0.0,,779.507,792.518,,52.0,11.004000000000019,0.0,52.0,778.664,,789.668,789.668,,778.664,,1.0,3.0
53.0,793.02,805.529,806.032,1.0,793.02,804.026,805.089,0.0,1.063,793.02,806.032,1.063,53.0,11.004999999999995,1.502999999999929,53.0,792.177,1.0,803.182,804.685,804.245,792.177,1.063,1.0,3.0
54.0,806.534,820.041,820.543,1.0,806.534,818.538,818.969,0.0,0.431,806.534,820.543,0.431,54.0,12.001999999999953,1.5030000000000427,54.0,805.691,1.0,817.693,819.196,818.125,805.691,0.432,1.0,3.0
55.0,821.045,827.552,828.054,1.0,821.045,826.049,,1.0,,821.045,828.054,,55.0,5.001999999999953,0.0,55.0,820.202,,825.204,825.204,,820.202,,1.0,3.0
56.0,828.557,844.064,844.566,1.0,828.557,842.561,843.105,0.0,0.544,828.557,844.566,0.544,56.0,14.001999999999953,1.5030000000000427,56.0,827.714,1.0,841.716,843.219,842.261,827.714,0.545,1.0,3.0
57.0,845.069,859.576,860.079,1.0,845.069,858.073,858.681,0.0,0.608,845.069,860.079,0.608,57.0,13.003000000000043,1.502999999999929,57.0,844.226,1.0,857.229,858.732,857.837,844.226,0.608,1.0,3.0
58.0,860.582,877.089,877.591,1.0,860.582,875.586,876.257,0.0,0.671,860.582,877.591,0.671,58.0,15.001999999999953,1.5030000000000427,58.0,859.739,1.0,874.741,876.244,875.413,859.739,0.672,1.0,3.0
59.0,878.093,888.601,889.104,1.0,878.093,887.097,887.881,0.0,0.784,878.093,889.104,0.784,59.0,9.001999999999953,1.504000000000019,59.0,877.25,1.0,886.252,887.756,887.037,877.25,0.785,1.0,3.0
60.0,889.609,906.115,906.618,1.0,889.609,904.612,905.185,0.0,0.573,889.609,906.618,0.573,60.0,15.002000000000066,1.502999999999929,60.0,888.765,1.0,903.767,905.27,904.341,888.765,0.574,1.0,3.0
61.0,907.12,921.627,922.131,1.0,907.12,920.125,,1.0,,907.12,922.131,,61.0,13.001999999999953,0.0,61.0,906.277,,919.279,919.279,,906.277,,1.0,3.0
62.0,922.634,938.141,938.643,1.0,922.634,936.637,937.449,0.0,0.812,922.634,938.643,0.812,62.0,14.002000000000066,1.502999999999929,62.0,921.79,1.0,935.792,937.295,936.605,921.79,0.813,1.0,3.0
63.0,939.145,948.716,949.219,1.0,939.145,947.21,,1.0,,939.145,949.219,,63.0,8.062999999999988,0.0,63.0,938.302,,946.365,946.365,,938.302,,1.0,3.0
64.0,949.726,964.238,964.74,1.0,949.726,962.733,963.361,0.0,0.628,949.726,964.74,0.628,64.0,13.006000000000085,1.5049999999999955,64.0,948.882,1.0,961.888,963.393,962.517,948.882,0.629,1.0,3.0
65.0,965.246,980.758,981.261,1.0,965.246,979.253,979.969,0.0,0.716,965.246,981.261,0.716,65.0,14.004999999999995,1.5049999999999955,65.0,964.402,1.0,978.407,979.912,979.125,964.402,0.718,1.0,3.0
66.0,981.767,990.278,990.781,1.0,981.767,988.773,989.409,0.0,0.636,981.767,990.781,0.636,66.0,7.0049999999999955,1.5049999999999955,66.0,980.923,1.0,987.928,989.433,988.565,980.923,0.637,1.0,3.0
67.0,991.287,997.798,998.3,1.0,991.287,996.293,997.409,0.0,1.116,991.287,998.3,1.116,67.0,5.004000000000019,1.5049999999999955,67.0,990.443,1.0,995.447,996.952,996.565,990.443,1.118,1.0,3.0
68.0,998.806,1010.318,1010.82,1.0,998.806,1008.813,1009.489,0.0,0.676,998.806,1010.82,0.676,68.0,10.004999999999995,1.5049999999999955,68.0,997.962,1.0,1007.967,1009.472,1008.644,997.962,0.677,1.0,3.0
69.0,1011.325,1017.836,1018.338,1.0,1011.325,1016.331,1017.017,0.0,0.686,1011.325,1018.338,0.686,69.0,5.0049999999999955,1.5049999999999955,69.0,1010.481,1.0,1015.486,1016.991,1016.173,1010.481,0.687,1.0,3.0
70.0,1018.844,1031.355,1031.857,1.0,1018.844,1029.85,1030.585,0.0,0.735,1018.844,1031.857,0.735,70.0,11.00500000000011,1.5049999999998818,70.0,1018.0,1.0,1029.005,1030.51,1029.741,1018.0,0.736,1.0,3.0
71.0,1032.363,1043.875,1044.378,1.0,1032.363,1042.369,1043.049,0.0,0.68,1032.363,1044.378,0.68,71.0,10.004999999999882,1.5050000000001091,71.0,1031.519,1.0,1041.524,1043.029,1042.204,1031.519,0.68,1.0,3.0
72.0,1044.884,1050.396,1050.898,1.0,1044.884,1048.89,1049.641,0.0,0.751,1044.884,1050.898,0.751,72.0,4.0060000000000855,1.5049999999998818,72.0,1044.039,0.0,1048.045,1049.55,1048.796,1044.039,0.751,1.0,3.0
73.0,1051.404,1057.915,1058.417,1.0,1051.404,1056.41,1057.001,0.0,0.591,1051.404,1058.417,0.591,73.0,5.0060000000000855,1.5049999999998818,73.0,1050.559,0.0,1055.565,1057.07,1056.156,1050.559,0.591,1.0,3.0
74.0,1058.923,1066.435,1066.937,1.0,1058.923,1064.929,1065.569,0.0,0.64,1058.923,1066.937,0.64,74.0,6.005000000000109,1.5049999999998818,74.0,1058.079,0.0,1064.084,1065.589,1064.724,1058.079,0.64,1.0,3.0
75.0,1067.443,1072.954,1073.457,1.0,1067.443,1071.449,1072.089,0.0,0.64,1067.443,1073.457,0.64,75.0,4.005000000000109,1.5049999999998818,75.0,1066.599,0.0,1070.604,1072.109,1071.244,1066.599,0.64,1.0,3.0
76.0,1073.964,1090.476,1090.978,1.0,1073.964,1088.971,1089.561,0.0,0.59,1073.964,1090.978,0.59,76.0,15.00500000000011,1.5050000000001091,76.0,1073.12,0.0,1088.125,1089.63,1088.716,1073.12,0.591,1.0,3.0
77.0,1091.484,1101.996,1102.498,1.0,1091.484,1100.491,1101.121,0.0,0.63,1091.484,1102.498,0.63,77.0,9.006000000000085,1.5050000000001091,77.0,1090.639,1.0,1099.645,1101.15,1100.276,1090.639,0.631,1.0,3.0
78.0,1103.003,,,1.0,1103.003,0.0,,0.0,,1103.003,,,78.0,14.036999999999807,1.5040000000001328,78.0,1102.159,1.0,1116.196,1117.7,1116.796,1102.159,0.6,1.0,3.0
