Trial number,Fixation Onset NEV,Image Onset NEV,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Response value NEV,Reaction onset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,BlockNumber,TrialTypeDesignation
18.0,39.653,40.47,0.0,0.0,0.0,100.0,,1.0,2.0,,18.0,0.8,0.8,18.0,13.8921,0.0,193292.7699,14.6929,1.0,2.0
19.0,40.47,41.287,0.0,0.0,0.0,100.0,,1.0,2.0,,19.0,0.8,0.8,19.0,14.7087,1.0,193293.5865,15.5095,1.0,2.0
20.0,41.287,42.104,0.0,0.0,0.0,100.0,,1.0,2.0,,20.0,0.8,0.8,20.0,15.5252,0.0,193294.4031,16.3261,1.0,2.0
21.0,42.104,42.92,0.0,0.0,0.0,100.0,,1.0,2.0,,21.0,0.8,0.8,21.0,16.3419,0.0,193295.2198,17.1428,1.0,2.0
22.0,42.92,43.737,0.0,0.0,0.0,100.0,,1.0,2.0,,22.0,0.8,0.8,22.0,17.1583,1.0,193296.0362,17.9592,1.0,2.0
23.0,43.737,44.554,0.0,0.0,0.0,100.0,,1.0,2.0,,23.0,0.8,0.8,23.0,17.975,0.0,193296.8529,18.7759,1.0,2.0
24.0,44.554,45.37,0.0,0.0,0.0,100.0,,1.0,2.0,,24.0,0.8,0.8,24.0,18.7918,1.0,193297.6696,19.5926,1.0,2.0
25.0,45.37,46.187,0.0,0.0,0.0,100.0,,1.0,2.0,,25.0,0.8,0.8,25.0,19.6083,0.0,193298.4862,20.4092,1.0,2.0
26.0,46.187,47.004,0.0,0.0,0.0,100.0,,1.0,2.0,,26.0,0.8,0.8,26.0,20.4248,1.0,193299.3027,21.2257,1.0,2.0
27.0,47.004,47.82,0.0,0.0,0.0,100.0,,1.0,2.0,,27.0,0.8,0.8,27.0,21.2416,1.0,193300.1194,22.0424,1.0,2.0
28.0,47.82,48.637,0.0,0.0,0.0,100.0,,1.0,2.0,,28.0,0.8,0.8,28.0,22.0581,1.0,193300.936,22.859,1.0,2.0
29.0,48.637,49.454,0.0,0.0,0.0,100.0,,1.0,2.0,,29.0,0.8,0.8,29.0,22.8747,0.0,193301.7525,23.6755,1.0,2.0
30.0,49.454,50.27,0.0,0.0,0.0,100.0,,1.0,2.0,,30.0,0.8,0.8,30.0,23.6914,0.0,193302.5693,24.4923,1.0,2.0
31.0,50.27,51.087,0.0,0.0,0.0,100.0,,1.0,2.0,,31.0,0.8,0.8,31.0,24.508,1.0,193303.3858,25.3088,1.0,2.0
32.0,51.087,51.904,0.0,0.0,0.0,100.0,,1.0,2.0,,32.0,0.8,0.8,32.0,25.3245,0.0,193304.2024,26.1254,1.0,2.0
33.0,51.904,52.72,0.0,0.0,0.0,100.0,,1.0,2.0,,33.0,0.8,0.8,33.0,26.1412,0.0,193305.0191,26.9421,1.0,2.0
34.0,52.72,53.537,0.0,0.0,0.0,100.0,,1.0,2.0,,34.0,0.8,0.8,34.0,26.9578,0.0,193305.8357,27.7587,1.0,2.0
35.0,53.537,54.354,0.0,0.0,0.0,100.0,,1.0,2.0,,35.0,0.8,0.8,35.0,27.7743,0.0,193306.6522,28.5752,1.0,2.0
36.0,54.354,55.17,0.0,0.0,0.0,100.0,,1.0,2.0,,36.0,0.8,0.8,36.0,28.5911,0.0,193307.4689,29.3919,1.0,2.0
37.0,55.17,55.987,0.0,0.0,0.0,100.0,,1.0,2.0,,37.0,0.8,0.8,37.0,29.4077,1.0,193308.2855,30.2085,1.0,2.0
38.0,55.987,56.804,0.0,0.0,0.0,100.0,,1.0,2.0,,38.0,0.8,0.8,38.0,30.2242,0.0,193309.102,31.025,1.0,2.0
39.0,56.804,57.62,0.0,0.0,0.0,100.0,,1.0,2.0,,39.0,0.8,0.8,39.0,31.0409,1.0,193309.9188,31.8418,1.0,2.0
40.0,57.62,58.437,0.0,0.0,0.0,100.0,,1.0,2.0,,40.0,0.8,0.8,40.0,31.8575,0.0,193310.7353,32.6583,1.0,2.0
41.0,58.437,59.254,0.0,0.0,0.0,100.0,,1.0,2.0,,41.0,0.8,0.8,41.0,32.674,0.0,193311.5519,33.4749,1.0,2.0
42.0,59.254,60.07,0.0,0.0,0.0,100.0,,1.0,2.0,,42.0,0.8,0.8,42.0,33.4907,1.0,193312.3685,34.2916,1.0,2.0
43.0,60.07,60.887,0.0,0.0,0.0,100.0,,1.0,2.0,,43.0,0.8,0.8,43.0,34.3073,1.0,193313.1852,35.1082,1.0,2.0
44.0,60.887,61.704,0.0,0.0,0.0,100.0,,1.0,2.0,,44.0,0.8,0.8,44.0,35.1239,0.0,193314.0017,35.9247,1.0,2.0
45.0,61.704,62.52,0.0,0.0,0.0,100.0,,1.0,2.0,,45.0,0.8,0.8,45.0,35.9406,0.0,193314.8184,36.7414,1.0,2.0
46.0,62.52,63.337,0.0,0.0,0.0,100.0,,1.0,2.0,,46.0,0.8,0.8,46.0,36.7571,1.0,193315.635,37.558,1.0,2.0
47.0,63.337,64.154,0.0,0.0,0.0,100.0,,1.0,2.0,,47.0,0.8,0.8,47.0,37.5737,1.0,193316.4515,38.3745,1.0,2.0
48.0,64.154,64.97,0.0,0.0,0.0,100.0,,1.0,2.0,,48.0,0.8,0.8,48.0,38.3904,0.0,193317.2683,39.1913,1.0,2.0
49.0,64.97,65.787,0.0,0.0,0.0,100.0,,1.0,2.0,,49.0,0.8,0.8,49.0,39.207,0.0,193318.0848,40.0078,1.0,2.0
50.0,65.787,66.604,0.0,0.0,0.0,100.0,,1.0,2.0,,50.0,0.8,0.8,50.0,40.0235,0.0,193318.9014,40.8244,1.0,2.0
51.0,66.604,67.42,0.0,0.0,0.0,100.0,,1.0,2.0,,51.0,0.8,0.8,51.0,40.8402,1.0,193319.7181,41.6411,1.0,2.0
52.0,67.42,68.237,0.0,0.0,0.0,100.0,,1.0,2.0,,52.0,0.8,0.8,52.0,41.6568,0.0,193320.5347,42.4577,1.0,2.0
53.0,68.237,69.054,0.0,0.0,0.0,100.0,,1.0,2.0,,53.0,0.8,0.8,53.0,42.4733,0.0,193321.3512,43.2742,1.0,2.0
54.0,69.054,69.87,0.0,0.0,0.0,100.0,,1.0,2.0,,54.0,0.8,0.8,54.0,43.2901,0.0,193322.1679,44.0909,1.0,2.0
55.0,69.87,70.687,0.0,0.0,0.0,100.0,,1.0,2.0,,55.0,0.8,0.8,55.0,44.1066,0.0,193322.9845,44.9075,1.0,2.0
56.0,70.687,71.503,0.0,0.0,0.0,100.0,,1.0,2.0,,56.0,0.8,0.8,56.0,44.9231,0.0,193323.801,45.724,1.0,2.0
57.0,71.503,72.32,0.0,0.0,0.0,100.0,,1.0,2.0,,57.0,0.8,0.8,57.0,45.7399,0.0,193324.6177,46.5408,1.0,2.0
58.0,72.32,73.137,0.0,0.0,0.0,100.0,,1.0,2.0,,58.0,0.8,0.8,58.0,46.5564,1.0,193325.4343,47.3573,1.0,2.0
59.0,73.137,73.954,0.0,0.0,0.0,100.0,,1.0,2.0,,59.0,0.8,0.8,59.0,47.373,0.0,193326.2509,48.1739,1.0,2.0
60.0,73.954,74.77,0.0,0.0,0.0,100.0,,1.0,2.0,,60.0,0.8,0.8,60.0,48.1897,1.0,193327.0676,48.9906,1.0,2.0
61.0,74.77,75.587,0.0,0.0,0.0,100.0,,1.0,2.0,,61.0,0.8,0.8,61.0,49.0063,0.0,193327.8841,49.8071,1.0,2.0
62.0,75.587,76.404,0.0,0.0,0.0,100.0,,1.0,2.0,,62.0,0.8,0.8,62.0,49.8228,1.0,193328.7007,50.6237,1.0,2.0
63.0,76.404,77.22,0.0,0.0,0.0,100.0,,1.0,2.0,,63.0,0.8,0.8,63.0,50.6395,1.0,193329.5174,51.4404,1.0,2.0
64.0,77.22,78.037,0.0,0.0,0.0,100.0,,1.0,2.0,,64.0,0.8,0.8,64.0,51.4561,0.0,193330.334,52.257,1.0,2.0
65.0,78.037,78.854,0.0,0.0,0.0,100.0,,1.0,2.0,,65.0,0.8,0.8,65.0,52.2726,1.0,193331.1505,53.0735,1.0,2.0
66.0,78.854,79.67,0.0,0.0,0.0,100.0,,1.0,2.0,,66.0,0.8,0.8,66.0,53.0894,1.0,193331.9672,53.8902,1.0,2.0
67.0,79.67,80.487,0.0,0.0,0.0,100.0,,1.0,2.0,,67.0,0.8,0.8,67.0,53.9059,1.0,193332.7838,54.7068,1.0,2.0
68.0,80.487,81.304,0.0,0.0,0.0,100.0,,1.0,2.0,,68.0,0.8,0.8,68.0,54.7225,0.0,193333.6004,55.5234,1.0,2.0
69.0,81.304,82.12,0.0,0.0,0.0,100.0,,1.0,2.0,,69.0,0.8,0.8,69.0,55.5392,0.0,193334.417,56.34,1.0,2.0
70.0,82.12,82.937,0.0,0.0,0.0,100.0,,1.0,2.0,,70.0,0.8,0.8,70.0,56.3558,1.0,193335.2336,57.1566,1.0,2.0
71.0,82.937,83.753,0.0,0.0,0.0,100.0,,1.0,2.0,,71.0,0.8,0.8,71.0,57.1723,1.0,193336.0502,57.9732,1.0,2.0
72.0,83.753,84.57,0.0,0.0,0.0,100.0,,1.0,2.0,,72.0,0.8,0.8,72.0,57.989,0.0,193336.8669,58.7899,1.0,2.0
73.0,84.57,85.387,0.0,0.0,0.0,100.0,,1.0,2.0,,73.0,0.8,0.8,73.0,58.8056,1.0,193337.6835,59.6065,1.0,2.0
74.0,85.387,86.204,0.0,0.0,0.0,100.0,,1.0,2.0,,74.0,0.8,0.8,74.0,59.6221,1.0,193338.5,60.423,1.0,2.0
75.0,86.204,87.02,0.0,0.0,0.0,100.0,,1.0,2.0,,75.0,0.8,0.8,75.0,60.4389,1.0,193339.3167,61.2397,1.0,2.0
76.0,87.02,87.837,0.0,0.0,0.0,100.0,,1.0,2.0,,76.0,0.8,0.8,76.0,61.2554,1.0,193340.1333,62.0563,1.0,2.0
77.0,87.837,88.654,0.0,0.0,0.0,100.0,,1.0,2.0,,77.0,0.8,0.8,77.0,62.072,1.0,193340.9498,62.8728,1.0,2.0
78.0,88.654,89.47,0.0,0.0,0.0,100.0,,1.0,2.0,,78.0,0.8,0.8,78.0,62.8887,1.0,193341.7665,63.6895,1.0,2.0
79.0,89.47,90.287,0.0,0.0,0.0,100.0,,1.0,2.0,,79.0,0.8,0.8,79.0,63.7053,1.0,193342.5831,64.5061,1.0,2.0
80.0,90.287,91.104,0.0,0.0,0.0,100.0,,1.0,2.0,,80.0,0.8,0.8,80.0,64.5218,0.0,193343.3996,65.3226,1.0,2.0
81.0,91.104,91.92,0.0,0.0,0.0,100.0,,1.0,2.0,,81.0,0.8,0.8,81.0,65.3385,0.0,193344.2164,66.1394,1.0,2.0
82.0,91.92,92.737,0.0,0.0,0.0,100.0,,1.0,2.0,,82.0,0.8,0.8,82.0,66.1551,1.0,193345.0329,66.9559,1.0,2.0
83.0,92.737,93.554,0.0,0.0,0.0,100.0,,1.0,2.0,,83.0,0.8,0.8,83.0,66.9716,1.0,193345.8495,67.7725,1.0,2.0
84.0,93.554,94.37,0.0,0.0,0.0,100.0,,1.0,2.0,,84.0,0.8,0.8,84.0,67.7883,0.0,193346.6662,68.5892,1.0,2.0
85.0,94.37,95.187,0.0,0.0,0.0,100.0,,1.0,2.0,,85.0,0.8,0.8,85.0,68.6049,1.0,193347.4828,69.4058,1.0,2.0
86.0,95.187,96.003,0.0,0.0,0.0,100.0,,1.0,2.0,,86.0,0.8,0.8,86.0,69.4215,1.0,193348.2993,70.2223,1.0,2.0
87.0,96.003,96.82,0.0,0.0,0.0,100.0,,1.0,2.0,,87.0,0.8,0.8,87.0,70.2382,0.0,193349.116,71.039,1.0,2.0
88.0,96.82,97.637,0.0,0.0,0.0,100.0,,1.0,2.0,,88.0,0.8,0.8,88.0,71.0547,1.0,193349.9326,71.8556,1.0,2.0
89.0,97.637,98.454,0.0,0.0,0.0,100.0,,1.0,2.0,,89.0,0.8,0.8,89.0,71.8713,1.0,193350.7491,72.6721,1.0,2.0
90.0,98.454,99.27,0.0,0.0,0.0,100.0,,1.0,2.0,,90.0,0.8,0.8,90.0,72.688,1.0,193351.5658,73.4888,1.0,2.0
91.0,99.27,100.087,0.0,0.0,0.0,100.0,,1.0,2.0,,91.0,0.8,0.8,91.0,73.5046,1.0,193352.3824,74.3054,1.0,2.0
92.0,100.087,100.904,0.0,0.0,0.0,100.0,,1.0,2.0,,92.0,0.8,0.8,92.0,74.3211,1.0,193353.199,75.122,1.0,2.0
93.0,100.904,101.72,0.0,0.0,0.0,100.0,,1.0,2.0,,93.0,0.8,0.8,93.0,75.1378,1.0,193354.0157,75.9387,1.0,2.0
94.0,101.72,102.537,0.0,0.0,0.0,100.0,,1.0,2.0,,94.0,0.8,0.8,94.0,75.9544,0.0,193354.8323,76.7553,1.0,2.0
95.0,102.537,103.353,0.0,0.0,0.0,100.0,,1.0,2.0,,95.0,0.8,0.8,95.0,76.771,1.0,193355.6488,77.5718,1.0,2.0
96.0,103.353,104.17,0.0,0.0,0.0,100.0,,1.0,2.0,,96.0,0.8,0.8,96.0,77.5877,1.0,193356.4656,78.3886,1.0,2.0
97.0,104.17,104.987,0.0,0.0,0.0,100.0,,1.0,2.0,,97.0,0.8,0.8,97.0,78.4043,0.0,193357.2821,79.2051,1.0,2.0
98.0,104.987,105.804,0.0,0.0,0.0,100.0,,1.0,2.0,,98.0,0.8,0.8,98.0,79.2208,0.0,193358.0986,80.0216,1.0,2.0
99.0,105.804,106.62,0.0,0.0,0.0,100.0,,1.0,2.0,,99.0,0.8,0.8,99.0,80.0375,1.0,193358.9153,80.8383,1.0,2.0
