Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,ShapeChoice,BlockNumber,TrialTypeDesignation
26.0,1115.024,1115.024,1115.79,0.0,0.0,0.0,,0.0,,1115.024,1115.79,23.0,2.75,1.5,23.0,51.3382,0.0,371749.7399,52.0885,,,,1.0,1.0,4.0
27.0,1116.674,1116.674,1117.557,0.0,0.0,0.0,,1.0,,1116.674,1117.557,24.0,3.25,1.75,24.0,52.9882,1.0,371751.5149,53.8636,,,,0.0,1.0,4.0
28.0,1119.074,1119.074,1120.59,0.0,0.0,0.0,,0.0,,1119.074,1120.59,25.0,2.5,3.0,25.0,55.3883,0.0,371754.5399,56.8886,,,,1.0,1.0,4.0
29.0,1122.474,1122.474,1124.357,0.0,0.0,0.0,,0.0,,1122.474,1124.357,26.0,3.5,3.75,26.0,58.7884,0.0,371758.315,60.6637,,,,0.0,1.0,4.0
30.0,1124.991,1124.991,1125.624,0.0,0.0,0.0,,1.0,,1124.991,1125.624,27.0,2.5,1.25,27.0,61.3053,1.0,371759.582,61.9306,,,,1.0,1.0,4.0
31.0,1126.507,1126.507,1127.391,0.0,0.0,0.0,,1.0,,1126.507,1127.391,28.0,1.25,1.75,28.0,62.8217,1.0,371761.3483,63.697,,,,0.0,1.0,4.0
32.0,1128.274,1128.274,1129.158,0.0,0.0,0.0,,1.0,,1128.274,1129.158,29.0,3.5,1.75,29.0,64.5884,1.0,371763.1151,65.4637,,,,1.0,1.0,4.0
33.0,1129.924,1129.924,1130.691,0.0,0.0,0.0,,0.0,,1129.924,1130.691,30.0,3.25,1.5,30.0,66.2384,0.0,371764.64,66.9887,,,,0.0,1.0,4.0
34.0,1131.707,1131.707,1132.724,0.0,0.0,0.0,,1.0,,1131.707,1132.724,31.0,3.75,2.0,31.0,68.0218,1.0,371766.6735,69.0221,,,,0.0,1.0,4.0
35.0,1133.608,1133.608,1134.491,0.0,0.0,0.0,,1.0,,1133.608,1134.491,32.0,1.5,1.75,32.0,69.9221,1.0,371768.4487,70.7974,,,,1.0,1.0,4.0
36.0,1135.624,1135.624,1136.757,0.0,0.0,0.0,,1.0,,1135.624,1136.757,33.0,2.75,2.25,33.0,71.9385,1.0,371770.7151,73.0638,,,,1.0,1.0,4.0
37.0,1138.391,1138.391,1140.024,0.0,0.0,0.0,,0.0,,1138.391,1140.024,34.0,2.0,3.25,34.0,74.7052,0.0,371773.9819,76.3305,,,,0.0,1.0,4.0
38.0,1141.291,1141.291,1142.558,0.0,0.0,0.0,,0.0,,1141.291,1142.558,35.0,2.75,2.5,35.0,77.6053,0.0,371776.507,78.8556,,,,0.0,1.0,4.0
39.0,1143.441,1143.441,1144.324,0.0,0.0,0.0,,1.0,,1143.441,1144.324,36.0,3.75,1.75,36.0,79.7553,1.0,371778.2819,80.6306,,,,1.0,1.0,4.0
40.0,1145.958,1145.958,1147.591,0.0,0.0,0.0,,1.0,,1145.958,1147.591,37.0,3.25,3.25,37.0,82.2722,1.0,371781.5489,83.8976,,,,0.0,1.0,4.0
41.0,1148.858,1148.858,1150.124,0.0,0.0,0.0,,1.0,,1148.858,1150.124,38.0,2.0,2.5,38.0,85.1721,1.0,371784.0738,86.4224,,,,1.0,1.0,4.0
42.0,1150.641,1150.641,1151.158,0.0,0.0,0.0,,0.0,,1150.641,1151.158,39.0,1.0,1.0,39.0,86.9554,0.0,371785.107,87.4557,,,,1.0,1.0,4.0
43.0,1152.791,1152.791,1154.425,0.0,0.0,0.0,,1.0,,1152.791,1154.425,40.0,2.5,3.25,40.0,89.1054,1.0,371788.3821,90.7307,,,,0.0,1.0,4.0
44.0,1155.058,1155.058,1155.691,0.0,0.0,0.0,,0.0,,1155.058,1155.691,41.0,3.75,1.25,41.0,91.3722,0.0,371789.6488,91.9975,,,,0.0,1.0,4.0
45.0,1156.825,1156.825,1157.958,0.0,0.0,0.0,,0.0,,1156.825,1157.958,42.0,2.5,2.25,42.0,93.1391,0.0,371791.9157,94.2644,,,,0.0,1.0,4.0
46.0,1158.975,1158.975,1159.991,0.0,0.0,0.0,,0.0,,1158.975,1159.991,43.0,1.0,2.0,43.0,95.2889,0.0,371793.9405,96.2892,,,,0.0,1.0,4.0
47.0,1161.625,1161.625,1163.258,0.0,0.0,0.0,,1.0,,1161.625,1163.258,44.0,1.25,3.25,44.0,97.9389,1.0,371797.2155,99.5642,,,,1.0,1.0,4.0
48.0,1164.525,1164.525,1165.792,0.0,0.0,0.0,,1.0,,1164.525,1165.792,45.0,1.75,2.5,45.0,100.8389,1.0,371799.7405,102.0892,,,,0.0,1.0,4.0
49.0,1167.175,1167.175,1168.558,0.0,0.0,0.0,,1.0,,1167.175,1168.558,46.0,1.25,2.75,46.0,103.489,1.0,371802.5157,104.8643,,,,0.0,1.0,4.0
50.0,1169.942,1169.942,1171.325,0.0,0.0,0.0,,0.0,,1169.942,1171.325,47.0,1.75,2.75,47.0,106.2559,0.0,371805.2826,107.6312,,,,0.0,1.0,4.0
51.0,1172.842,1172.842,1174.359,0.0,0.0,0.0,,0.0,,1172.842,1174.359,48.0,3.0,3.0,48.0,109.1557,0.0,371808.3074,110.656,,,,1.0,1.0,4.0
52.0,1174.992,1174.992,1175.625,0.0,0.0,0.0,,1.0,,1174.992,1175.625,49.0,2.25,1.25,49.0,111.3057,1.0,371809.5824,111.931,,,,1.0,1.0,4.0
53.0,1177.392,1177.392,1179.159,0.0,0.0,0.0,,1.0,,1177.392,1179.159,50.0,1.5,3.5,50.0,113.7058,1.0,371813.1074,115.4561,,,,1.0,1.0,4.0
54.0,1180.792,1180.792,1182.425,0.0,0.0,0.0,,0.0,,1180.792,1182.425,51.0,1.25,3.25,51.0,117.1058,0.0,371816.3825,118.7312,,,,0.0,1.0,4.0
55.0,1184.309,1184.309,1186.192,0.0,0.0,0.0,,0.0,,1184.309,1186.192,52.0,2.5,3.75,52.0,120.6226,0.0,371820.1492,122.4979,,,,0.0,1.0,4.0
56.0,1187.326,1187.326,1188.459,0.0,0.0,0.0,,1.0,,1187.326,1188.459,53.0,1.0,2.25,53.0,123.6393,1.0,371822.416,124.7646,,,,0.0,1.0,4.0
57.0,1190.342,1190.342,1192.226,0.0,0.0,0.0,,1.0,,1190.342,1192.226,54.0,1.25,3.75,54.0,126.656,1.0,371826.1827,128.5313,,,,0.0,1.0,4.0
58.0,1193.859,1193.859,1195.492,0.0,0.0,0.0,,0.0,,1193.859,1195.492,55.0,1.0,3.25,55.0,130.173,0.0,371829.4496,131.7983,,,,1.0,1.0,4.0
59.0,1197.259,1197.259,1199.026,0.0,0.0,0.0,,1.0,,1197.259,1199.026,56.0,3.25,3.5,56.0,133.5727,1.0,371832.9744,135.323,,,,0.0,1.0,4.0
60.0,1200.043,1200.043,1201.06,0.0,0.0,0.0,,1.0,,1200.043,1201.06,57.0,1.25,2.0,57.0,136.3561,1.0,371835.0077,137.3564,,,,0.0,1.0,4.0
61.0,1202.693,1202.693,1204.326,0.0,0.0,0.0,,0.0,,1202.693,1204.326,58.0,1.75,3.25,58.0,139.0061,0.0,371838.2828,140.6314,,,,0.0,1.0,4.0
62.0,1206.093,1206.093,1207.859,0.0,0.0,0.0,,1.0,,1206.093,1207.859,59.0,2.25,3.5,59.0,142.4062,1.0,371841.8078,144.1565,,,,0.0,1.0,4.0
63.0,1208.743,1208.743,1209.626,0.0,0.0,0.0,,1.0,,1208.743,1209.626,60.0,1.5,1.75,60.0,145.0565,1.0,371843.5831,145.9318,,,,0.0,1.0,4.0
64.0,1210.26,1210.26,1210.893,0.0,0.0,0.0,,1.0,,1210.26,1210.893,61.0,1.25,1.25,61.0,146.5729,1.0,371844.8495,147.1982,,,,1.0,1.0,4.0
65.0,1212.16,1212.16,1213.427,0.0,0.0,0.0,,0.0,,1212.16,1213.427,62.0,3.5,2.5,62.0,148.473,0.0,371847.3747,149.7234,,,,0.0,1.0,4.0
66.0,1214.06,1214.06,1214.693,0.0,0.0,0.0,,1.0,,1214.06,1214.693,63.0,2.5,1.25,63.0,150.373,1.0,371848.6496,150.9983,,,,0.0,1.0,4.0
67.0,1216.076,1216.076,1217.46,0.0,0.0,0.0,,0.0,,1216.076,1217.46,64.0,3.5,2.75,64.0,152.3897,0.0,371851.4164,153.765,,,,1.0,1.0,4.0
68.0,1218.727,1218.727,1219.993,0.0,0.0,0.0,,1.0,,1218.727,1219.993,65.0,2.0,2.5,65.0,155.04,1.0,371853.9416,156.2903,,,,0.0,1.0,4.0
69.0,1220.51,1220.51,1221.027,0.0,0.0,0.0,,1.0,,1220.51,1221.027,66.0,2.0,1.0,66.0,156.8231,1.0,371854.9747,157.3234,,,,0.0,1.0,4.0
70.0,1221.66,1221.66,1222.293,0.0,0.0,0.0,,1.0,,1221.66,1222.293,67.0,1.5,1.25,67.0,157.9731,1.0,371856.2497,158.5984,,,,1.0,1.0,4.0
71.0,1223.06,1223.06,1223.827,0.0,0.0,0.0,,0.0,,1223.06,1223.827,68.0,1.5,1.5,68.0,159.3731,0.0,371857.7747,160.1234,,,,1.0,1.0,4.0
72.0,1224.343,1224.343,1224.86,0.0,0.0,0.0,,0.0,,1224.343,1224.86,69.0,2.25,1.0,69.0,160.6565,0.0,371858.8081,161.1567,,,,1.0,1.0,4.0
73.0,1226.744,1226.744,1228.627,0.0,0.0,0.0,,0.0,,1226.744,1228.627,70.0,3.5,3.75,70.0,163.0568,0.0,371862.5834,164.9321,,,,1.0,1.0,4.0
74.0,1229.76,1229.76,1230.893,0.0,0.0,0.0,,1.0,,1229.76,1230.893,71.0,2.25,2.25,71.0,166.0732,1.0,371864.8499,167.1985,,,,1.0,1.0,4.0
75.0,1232.66,1232.66,1234.427,0.0,0.0,0.0,,0.0,,1232.66,1234.427,72.0,2.0,3.5,72.0,168.9732,0.0,371868.3749,170.7235,,,,1.0,1.0,4.0
76.0,1235.06,1235.06,1235.694,0.0,0.0,0.0,,0.0,,1235.06,1235.694,73.0,2.0,1.25,73.0,171.3733,0.0,371869.6499,171.9986,,,,0.0,1.0,4.0
77.0,1236.71,1236.71,1237.727,0.0,0.0,0.0,,0.0,,1236.71,1237.727,74.0,3.25,2.0,74.0,173.0233,0.0,371871.6749,174.0236,,,,1.0,1.0,4.0
78.0,1238.744,1238.744,1239.76,0.0,0.0,0.0,,1.0,,1238.744,1239.76,75.0,1.5,2.0,75.0,175.0569,1.0,371873.7086,176.0572,,,,1.0,1.0,4.0
79.0,1240.394,1240.394,1241.027,0.0,0.0,0.0,,1.0,,1240.394,1241.027,76.0,1.25,1.25,76.0,176.7067,1.0,371874.9833,177.332,,,,0.0,1.0,4.0
80.0,1242.91,1242.91,1244.794,0.0,0.0,0.0,,0.0,,1242.91,1244.794,77.0,3.75,3.75,77.0,179.2234,0.0,371878.75,181.0987,,,,0.0,1.0,4.0
81.0,1245.311,1245.311,1245.827,0.0,0.0,0.0,,1.0,,1245.311,1245.827,78.0,2.5,1.0,78.0,181.6235,1.0,371879.7751,182.1238,,,,1.0,1.0,4.0
82.0,1246.844,1246.844,1247.861,0.0,0.0,0.0,,1.0,,1246.844,1247.861,79.0,1.5,2.0,79.0,183.1568,1.0,371881.8085,184.1571,,,,1.0,1.0,4.0
83.0,1248.378,1248.378,1248.894,0.0,0.0,0.0,,0.0,,1248.378,1248.894,80.0,3.25,1.0,80.0,184.6904,0.0,371882.8421,185.1907,,,,1.0,1.0,4.0
84.0,1249.661,1249.661,1250.427,0.0,0.0,0.0,,1.0,,1249.661,1250.427,81.0,1.0,1.5,81.0,185.9735,1.0,371884.3751,186.7238,,,,1.0,1.0,4.0
85.0,1251.944,1251.944,1253.461,0.0,0.0,0.0,,0.0,,1251.944,1253.461,82.0,2.75,3.0,82.0,188.2569,0.0,371887.4085,189.7572,,,,0.0,1.0,4.0
86.0,1254.594,1254.594,1255.728,0.0,0.0,0.0,,1.0,,1254.594,1255.728,83.0,2.75,2.25,83.0,190.9069,1.0,371889.6836,192.0322,,,,1.0,1.0,4.0
87.0,1256.611,1256.611,1257.494,0.0,0.0,0.0,,1.0,,1256.611,1257.494,84.0,2.5,1.75,84.0,192.9236,1.0,371891.4502,193.7989,,,,0.0,1.0,4.0
88.0,1258.261,1258.261,1259.028,0.0,0.0,0.0,,0.0,,1258.261,1259.028,85.0,3.0,1.5,85.0,194.5739,0.0,371892.9755,195.3242,,,,0.0,1.0,4.0
89.0,1259.794,1259.794,1260.561,0.0,0.0,0.0,,1.0,,1259.794,1260.561,86.0,3.0,1.5,86.0,196.107,1.0,371894.5086,196.8572,,,,0.0,1.0,4.0
90.0,1261.944,1261.944,1263.328,0.0,0.0,0.0,,1.0,,1261.944,1263.328,87.0,2.0,2.75,87.0,198.257,1.0,371897.2837,199.6324,,,,0.0,1.0,4.0
91.0,1263.844,1263.844,1264.361,0.0,0.0,0.0,,0.0,,1263.844,1264.361,88.0,3.25,1.0,88.0,200.157,0.0,371898.3087,200.6573,,,,1.0,1.0,4.0
92.0,1265.994,1265.994,1267.628,0.0,0.0,0.0,,1.0,,1265.994,1267.628,89.0,3.75,3.25,89.0,202.3071,1.0,371901.5837,203.9324,,,,1.0,1.0,4.0
93.0,1268.761,1268.761,1269.895,0.0,0.0,0.0,,1.0,,1268.761,1269.895,90.0,2.25,2.25,90.0,205.0741,1.0,371903.8507,206.1993,,,,1.0,1.0,4.0
94.0,1270.778,1270.778,1271.661,0.0,0.0,0.0,,0.0,,1270.778,1271.661,91.0,2.25,1.75,91.0,207.0905,0.0,371905.6171,207.9658,,,,0.0,1.0,4.0
95.0,1272.928,1272.928,1274.195,0.0,0.0,0.0,,1.0,,1272.928,1274.195,92.0,2.5,2.5,92.0,209.2405,1.0,371908.1421,210.4908,,,,0.0,1.0,4.0
96.0,1275.828,1275.828,1277.461,0.0,0.0,0.0,,0.0,,1275.828,1277.461,93.0,3.25,3.25,93.0,212.1406,0.0,371911.4172,213.7659,,,,0.0,1.0,4.0
97.0,1278.478,1278.478,1279.495,0.0,0.0,0.0,,1.0,,1278.478,1279.495,94.0,2.75,2.0,94.0,214.7906,1.0,371913.4423,215.7909,,,,1.0,1.0,4.0
98.0,1280.762,1280.762,1282.028,0.0,0.0,0.0,,0.0,,1280.762,1282.028,95.0,3.25,2.5,95.0,217.0742,0.0,371915.9759,218.3245,,,,1.0,1.0,4.0
99.0,1283.912,1283.912,1285.795,0.0,0.0,0.0,,0.0,,1283.912,1285.795,96.0,2.0,3.75,96.0,220.2241,0.0,371919.7507,222.0994,,,,1.0,1.0,4.0
100.0,1287.062,1287.062,1288.329,0.0,0.0,0.0,,0.0,,1287.062,1288.329,97.0,3.5,2.5,97.0,223.3741,0.0,371922.2757,224.6244,,,,0.0,1.0,4.0
101.0,1289.712,1289.712,1291.095,0.0,0.0,0.0,,0.0,,1289.712,1291.095,98.0,2.75,2.75,98.0,226.0241,0.0,371925.0507,227.3994,,,,0.0,1.0,4.0
102.0,1291.979,1291.979,1292.862,0.0,0.0,0.0,,1.0,,1291.979,1292.862,99.0,1.5,1.75,99.0,228.2908,1.0,371926.8174,229.1661,,,,0.0,1.0,4.0
103.0,1293.629,1293.629,1406.263,0.0,0.0,0.0,1412.478,1.0,1412.478,1293.629,1459.384,100.0,2.25,1.5,100.0,229.9411,0.0,371928.3427,230.6913,,,,1.0,1.0,4.0
104.0,1459.4,1459.4,1460.2,0.0,0.0,0.0,,1.0,,1459.4,1460.2,1.0,3.25,1.25,1.0,0.01602,0.0,372093.3455,0.81699,,,,,2.0,
105.0,1460.217,1460.217,1461.017,0.0,0.0,0.0,,1.0,,1460.217,1461.017,2.0,2.25,3.5,2.0,0.83278,0.0,372094.1621,1.6335,,,,,2.0,
106.0,1461.033,1461.033,1461.834,0.0,0.0,0.0,,1.0,,1461.033,1461.834,3.0,3.25,3.75,3.0,1.6494,0.0,372094.9788,2.4502,,,,,2.0,
107.0,1461.851,1461.851,1462.651,0.0,0.0,0.0,,1.0,,1461.851,1462.651,4.0,2.75,1.0,4.0,2.4661,1.0,372095.7952,3.2666,,,,,2.0,
108.0,1462.667,1462.667,1463.467,0.0,0.0,0.0,,1.0,,1462.667,1463.467,5.0,3.5,3.75,5.0,3.2828,0.0,372096.6137,4.0854,,,,,2.0,
109.0,1463.483,1463.483,1464.284,0.0,0.0,0.0,,1.0,,1463.483,1464.284,6.0,3.0,3.25,6.0,4.0994,1.0,372097.4284,4.8998,,,,,2.0,
110.0,1464.3,1464.3,1465.1,0.0,0.0,0.0,,1.0,,1464.3,1465.1,7.0,3.0,2.0,7.0,4.9161,1.0,372098.245,5.7164,,,,,2.0,
111.0,1465.117,1465.117,1465.917,0.0,0.0,0.0,,1.0,,1465.117,1465.917,8.0,2.75,1.5,8.0,5.7328,1.0,372099.0617,6.5331,,,,,2.0,
112.0,1465.933,1465.933,1466.734,0.0,0.0,0.0,,1.0,,1465.933,1466.734,9.0,3.0,1.0,9.0,6.5495,0.0,372099.8783,7.3498,,,,,2.0,
113.0,1466.75,1466.75,1467.55,0.0,0.0,0.0,,1.0,,1466.75,1467.55,10.0,1.75,1.0,10.0,7.3661,1.0,372100.695,8.1665,,,,,2.0,
114.0,1467.567,1467.567,1468.367,0.0,0.0,0.0,,1.0,,1467.567,1468.367,11.0,1.25,3.25,11.0,8.1828,0.0,372101.5117,8.9831,,,,,2.0,
115.0,1468.384,1468.384,1469.184,0.0,0.0,0.0,,1.0,,1468.384,1469.184,12.0,3.0,1.75,12.0,8.9995,1.0,372102.3284,9.7999,,,,,2.0,
116.0,1469.2,1469.2,1470.0,0.0,0.0,0.0,,1.0,,1469.2,1470.0,13.0,3.75,1.0,13.0,9.8162,0.0,372103.1451,10.6166,,,,,2.0,
117.0,1470.017,1470.017,1470.817,0.0,0.0,0.0,,1.0,,1470.017,1470.817,14.0,2.25,2.0,14.0,10.6328,0.0,372103.9617,11.4332,,,,,2.0,
118.0,1470.834,1470.834,1471.634,0.0,0.0,0.0,,1.0,,1470.834,1471.634,15.0,3.25,3.25,15.0,11.4495,0.0,372104.7785,12.2499,,,,,2.0,
119.0,1471.65,1471.65,1472.45,0.0,0.0,0.0,,1.0,,1471.65,1472.45,16.0,1.5,2.25,16.0,12.2662,0.0,372105.5952,13.0666,,,,,2.0,
120.0,1472.467,1472.467,1473.267,0.0,0.0,0.0,,1.0,,1472.467,1473.267,17.0,2.25,2.75,17.0,13.0829,0.0,372106.4118,13.8832,,,,,2.0,
121.0,1473.284,1473.284,1474.084,0.0,0.0,0.0,,1.0,,1473.284,1474.084,18.0,3.0,3.25,18.0,13.8996,0.0,372107.2285,14.7,,,,,2.0,
122.0,1474.1,1474.1,1474.901,0.0,0.0,0.0,,1.0,,1474.1,1474.901,19.0,1.75,3.0,19.0,14.7162,1.0,372108.0451,15.5165,,,,,2.0,
123.0,1474.917,1474.917,1475.717,0.0,0.0,0.0,,1.0,,1474.917,1475.717,20.0,2.75,1.25,20.0,15.533,0.0,372108.8619,16.3333,,,,,2.0,
124.0,1475.734,1475.734,1476.534,0.0,0.0,0.0,,1.0,,1475.734,1476.534,21.0,1.25,2.25,21.0,16.3496,0.0,372109.6785,17.1499,,,,,2.0,
125.0,1476.55,1476.55,1477.351,0.0,0.0,0.0,,1.0,,1476.55,1477.351,22.0,3.75,2.0,22.0,17.1663,1.0,372110.4952,17.9666,,,,,2.0,
126.0,1477.367,1477.367,1478.167,0.0,0.0,0.0,,1.0,,1477.367,1478.167,23.0,2.75,1.5,23.0,17.983,0.0,372111.3119,18.7833,,,,,2.0,
127.0,1478.184,1478.184,1478.984,0.0,0.0,0.0,,1.0,,1478.184,1478.984,24.0,3.25,1.75,24.0,18.7996,1.0,372112.1286,19.6,,,,,2.0,
128.0,1479.001,1479.001,1479.801,0.0,0.0,0.0,,1.0,,1479.001,1479.801,25.0,2.5,3.0,25.0,19.6163,0.0,372112.9452,20.4166,,,,,2.0,
129.0,1479.817,1479.817,1480.617,0.0,0.0,0.0,,1.0,,1479.817,1480.617,26.0,3.5,3.75,26.0,20.433,1.0,372113.7619,21.2333,,,,,2.0,
130.0,1480.634,1480.634,1481.434,0.0,0.0,0.0,,1.0,,1480.634,1481.434,27.0,2.5,1.25,27.0,21.2497,1.0,372114.5786,22.05,,,,,2.0,
131.0,1481.451,1481.451,1482.251,0.0,0.0,0.0,,1.0,,1481.451,1482.251,28.0,1.25,1.75,28.0,22.0666,1.0,372115.3956,22.8671,,,,,2.0,
132.0,1482.267,1482.267,1483.068,0.0,0.0,0.0,,1.0,,1482.267,1483.068,29.0,3.5,1.75,29.0,22.883,0.0,372116.2119,23.6834,,,,,2.0,
133.0,1483.084,1483.084,1483.884,0.0,0.0,0.0,,1.0,,1483.084,1483.884,30.0,3.25,1.5,30.0,23.6997,0.0,372117.0286,24.5001,,,,,2.0,
134.0,1483.901,1483.901,1484.701,0.0,0.0,0.0,,1.0,,1483.901,1484.701,31.0,3.75,2.0,31.0,24.5164,1.0,372117.8453,25.3167,,,,,2.0,
135.0,1484.717,1484.717,1485.518,0.0,0.0,0.0,,1.0,,1484.717,1485.518,32.0,1.5,1.75,32.0,25.3331,0.0,372118.662,26.1334,,,,,2.0,
136.0,1485.534,1485.534,1486.334,0.0,0.0,0.0,,1.0,,1485.534,1486.334,33.0,2.75,2.25,33.0,26.1497,0.0,372119.4787,26.9501,,,,,2.0,
137.0,1486.351,1486.351,1487.151,0.0,0.0,0.0,,1.0,,1486.351,1487.151,34.0,2.0,3.25,34.0,26.9664,0.0,372120.2953,27.7668,,,,,2.0,
138.0,1487.167,1487.167,1487.968,0.0,0.0,0.0,,1.0,,1487.167,1487.968,35.0,2.75,2.5,35.0,27.7831,0.0,372121.112,28.5834,,,,,2.0,
139.0,1487.984,1487.984,1488.784,0.0,0.0,0.0,,1.0,,1487.984,1488.784,36.0,3.75,1.75,36.0,28.5998,0.0,372121.9287,29.4001,,,,,2.0,
140.0,1488.801,1488.801,1489.601,0.0,0.0,0.0,,1.0,,1488.801,1489.601,37.0,3.25,3.25,37.0,29.4165,1.0,372122.7455,30.2169,,,,,2.0,
141.0,1489.617,1489.617,1490.418,0.0,0.0,0.0,,1.0,,1489.617,1490.418,38.0,2.0,2.5,38.0,30.2334,0.0,372123.5623,31.0338,,,,,2.0,
142.0,1490.434,1490.434,1491.234,0.0,0.0,0.0,,1.0,,1490.434,1491.234,39.0,1.0,1.0,39.0,31.0498,1.0,372124.3787,31.8502,,,,,2.0,
143.0,1491.251,1491.251,1492.051,0.0,0.0,0.0,,1.0,,1491.251,1492.051,40.0,2.5,3.25,40.0,31.8665,0.0,372125.1954,32.6668,,,,,2.0,
144.0,1492.068,1492.068,1492.868,0.0,0.0,0.0,,1.0,,1492.068,1492.868,41.0,3.75,1.25,41.0,32.6832,0.0,372126.0121,33.4835,,,,,2.0,
