Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,ShapeChoice,BlockNumber,TrialTypeDesignation
16.0,49.577,50.71,49.577,1.0,49.577,50.71,,1.0,,49.577,50.71,16.0,1.5,2.25,16.0,34.8003,1.0,698749.4367,35.9259,,,,0.0,1.0,4.0
17.0,51.843,53.227,51.843,1.0,51.843,53.227,,0.0,,51.843,53.227,17.0,2.25,2.75,17.0,37.3171,0.0,698752.2035,38.6928,,,,1.0,1.0,4.0
18.0,54.61,56.243,54.61,1.0,54.61,56.243,,0.0,,54.61,56.243,18.0,3.0,3.25,18.0,40.3336,0.0,698755.4699,41.9592,,,,1.0,1.0,4.0
19.0,57.877,59.393,57.877,1.0,57.877,59.393,,1.0,,57.877,59.393,19.0,1.75,3.0,19.0,43.4837,1.0,698758.4951,44.9843,,,,0.0,1.0,4.0
20.0,60.91,61.544,60.91,1.0,60.91,61.544,,1.0,,60.91,61.544,20.0,2.75,1.25,20.0,45.6339,1.0,698759.7702,46.2595,,,,1.0,1.0,4.0
21.0,62.177,63.31,62.177,1.0,62.177,63.31,,0.0,,62.177,63.31,21.0,1.25,2.25,21.0,47.4003,0.0,698762.0367,48.5259,,,,0.0,1.0,4.0
22.0,64.444,65.46,64.444,1.0,64.444,65.46,,1.0,,64.444,65.46,22.0,3.75,2.0,22.0,49.5504,1.0,698764.0618,50.5511,,,,0.0,1.0,4.0
23.0,66.477,67.244,66.477,1.0,66.477,67.244,,0.0,,66.477,67.244,23.0,2.75,1.5,23.0,51.3341,0.0,698765.5954,52.0846,,,,0.0,1.0,4.0
24.0,68.01,68.894,68.01,1.0,68.01,68.894,,0.0,,68.01,68.894,24.0,3.25,1.75,24.0,52.9837,0.0,698767.3701,53.8593,,,,1.0,1.0,4.0
25.0,69.777,71.294,69.777,1.0,69.777,71.294,,0.0,,69.777,71.294,25.0,2.5,3.0,25.0,55.3839,0.0,698770.3953,56.8845,,,,0.0,1.0,4.0
26.0,72.81,74.694,72.81,1.0,72.81,74.694,,1.0,,72.81,74.694,26.0,3.5,3.75,26.0,58.7841,1.0,698774.1705,60.6598,,,,1.0,1.0,4.0
27.0,76.577,77.21,76.577,1.0,76.577,77.21,,0.0,,76.577,77.21,27.0,2.5,1.25,27.0,61.3005,0.0,698775.4369,61.9261,,,,1.0,1.0,4.0
28.0,77.844,78.727,77.844,1.0,77.844,78.727,,1.0,,77.844,78.727,28.0,1.25,1.75,28.0,62.8173,1.0,698777.2036,63.6929,,,,1.0,1.0,4.0
29.0,79.611,80.494,79.611,1.0,79.611,80.494,,0.0,,79.611,80.494,29.0,3.5,1.75,29.0,64.5841,0.0,698778.9705,65.4598,,,,0.0,1.0,4.0
30.0,81.377,82.144,81.377,1.0,81.377,82.144,,1.0,,81.377,82.144,30.0,3.25,1.5,30.0,66.2339,1.0,698780.4953,66.9845,,,,1.0,1.0,4.0
31.0,82.911,83.927,82.911,1.0,82.911,83.927,,1.0,,82.911,83.927,31.0,3.75,2.0,31.0,68.0173,1.0,698782.5286,69.0179,,,,0.0,1.0,4.0
32.0,84.944,85.828,84.944,1.0,84.944,85.828,,0.0,,84.944,85.828,32.0,1.5,1.75,32.0,69.9178,0.0,698784.3041,70.7934,,,,1.0,1.0,4.0
33.0,86.711,87.844,86.711,1.0,86.711,87.844,,0.0,,86.711,87.844,33.0,2.75,2.25,33.0,71.934,0.0,698786.5703,73.0596,,,,0.0,1.0,4.0
34.0,88.978,90.611,88.978,1.0,88.978,90.611,,0.0,,88.978,90.611,34.0,2.0,3.25,34.0,74.7008,0.0,698789.8372,76.3264,,,,0.0,1.0,4.0
35.0,92.244,93.511,92.244,1.0,92.244,93.511,,1.0,,92.244,93.511,35.0,2.75,2.5,35.0,77.601,1.0,698792.3624,78.8517,,,,1.0,1.0,4.0
36.0,94.778,95.661,94.778,1.0,94.778,95.661,,1.0,,94.778,95.661,36.0,3.75,1.75,36.0,79.7508,1.0,698794.1372,80.6264,,,,1.0,1.0,4.0
37.0,96.544,98.178,96.544,1.0,96.544,98.178,,0.0,,96.544,98.178,37.0,3.25,3.25,37.0,82.2674,0.0,698797.4038,83.893,,,,1.0,1.0,4.0
38.0,99.811,101.078,99.811,1.0,99.811,101.078,,1.0,,99.811,101.078,38.0,2.0,2.5,38.0,85.1677,1.0,698799.9291,86.4183,,,,1.0,1.0,4.0
39.0,102.344,102.861,102.344,1.0,102.344,102.861,,0.0,,102.344,102.861,39.0,1.0,1.0,39.0,86.9508,0.0,698800.9621,87.4514,,,,0.0,1.0,4.0
40.0,103.378,105.011,103.378,1.0,103.378,105.011,,1.0,,103.378,105.011,40.0,2.5,3.25,40.0,89.1008,1.0,698804.2372,90.7265,,,,0.0,1.0,4.0
41.0,106.644,107.278,106.644,1.0,106.644,107.278,,0.0,,106.644,107.278,41.0,3.75,1.25,41.0,91.3679,0.0,698805.5042,91.9934,,,,0.0,1.0,4.0
42.0,107.911,109.044,107.911,1.0,107.911,109.044,,1.0,,107.911,109.044,42.0,2.5,2.25,42.0,93.1342,1.0,698807.7705,94.2598,,,,1.0,1.0,4.0
43.0,110.178,111.195,110.178,1.0,110.178,111.195,,0.0,,110.178,111.195,43.0,1.0,2.0,43.0,95.2843,0.0,698809.7956,96.2849,,,,0.0,1.0,4.0
44.0,112.211,113.845,112.211,1.0,112.211,113.845,,1.0,,112.211,113.845,44.0,1.25,3.25,44.0,97.9346,1.0,698813.071,99.5602,,,,1.0,1.0,4.0
45.0,115.478,116.745,115.478,1.0,115.478,116.745,,1.0,,115.478,116.745,45.0,1.75,2.5,45.0,100.8343,1.0,698815.5957,102.0849,,,,0.0,1.0,4.0
46.0,118.012,119.395,118.012,1.0,118.012,119.395,,1.0,,118.012,119.395,46.0,1.25,2.75,46.0,103.4843,1.0,698818.3706,104.8599,,,,0.0,1.0,4.0
47.0,120.778,122.162,120.778,1.0,120.778,122.162,,0.0,,120.778,122.162,47.0,1.75,2.75,47.0,106.2512,0.0,698821.1376,107.6268,,,,0.0,1.0,4.0
48.0,123.545,125.062,123.545,1.0,123.545,125.062,,0.0,,123.545,125.062,48.0,3.0,3.0,48.0,109.1511,0.0,698824.1625,110.6517,,,,0.0,1.0,4.0
49.0,126.579,127.212,126.579,1.0,126.579,127.212,,0.0,,126.579,127.212,49.0,2.25,1.25,49.0,111.301,0.0,698825.4373,111.9266,,,,1.0,1.0,4.0
50.0,127.845,129.612,127.845,1.0,127.845,129.612,,0.0,,127.845,129.612,50.0,1.5,3.5,50.0,113.7014,0.0,698828.9627,115.452,,,,0.0,1.0,4.0
51.0,131.378,133.012,131.378,1.0,131.378,133.012,,0.0,,131.378,133.012,51.0,1.25,3.25,51.0,117.1012,0.0,698832.2376,118.7268,,,,0.0,1.0,4.0
52.0,134.645,136.528,134.645,1.0,134.645,136.528,,1.0,,134.645,136.528,52.0,2.5,3.75,52.0,120.6178,1.0,698836.0041,122.4934,,,,1.0,1.0,4.0
53.0,138.412,139.545,138.412,1.0,138.412,139.545,,0.0,,138.412,139.545,53.0,1.0,2.25,53.0,123.6348,0.0,698838.2713,124.7605,,,,0.0,1.0,4.0
54.0,140.679,142.562,140.679,1.0,140.679,142.562,,1.0,,140.679,142.562,54.0,1.25,3.75,54.0,126.6513,1.0,698842.0376,128.5269,,,,0.0,1.0,4.0
55.0,144.445,146.079,144.445,1.0,144.445,146.079,,1.0,,144.445,146.079,55.0,1.0,3.25,55.0,130.1679,1.0,698845.3043,131.7936,,,,1.0,1.0,4.0
56.0,147.712,149.479,147.712,1.0,147.712,149.479,,1.0,,147.712,149.479,56.0,3.25,3.5,56.0,133.5683,1.0,698848.8296,135.3189,,,,0.0,1.0,4.0
57.0,151.245,152.262,151.245,1.0,151.245,152.262,,1.0,,151.245,152.262,57.0,1.25,2.0,57.0,136.3514,1.0,698850.8627,137.3519,,,,1.0,1.0,4.0
58.0,153.279,154.912,153.279,1.0,153.279,154.912,,1.0,,153.279,154.912,58.0,1.75,3.25,58.0,139.0015,1.0,698854.1379,140.6271,,,,0.0,1.0,4.0
59.0,156.546,158.313,156.546,1.0,156.546,158.313,,0.0,,156.546,158.313,59.0,2.25,3.5,59.0,142.4017,0.0,698857.6631,144.1523,,,,1.0,1.0,4.0
60.0,160.079,160.962,160.079,1.0,160.079,160.962,,1.0,,160.079,160.962,60.0,1.5,1.75,60.0,145.0515,1.0,698859.4379,145.9271,,,,0.0,1.0,4.0
61.0,161.846,162.479,161.846,1.0,161.846,162.479,,1.0,,161.846,162.479,61.0,1.25,1.25,61.0,146.5681,1.0,698860.7044,147.1937,,,,0.0,1.0,4.0
62.0,163.112,164.379,163.112,1.0,163.112,164.379,,0.0,,163.112,164.379,62.0,3.5,2.5,62.0,148.4685,0.0,698863.2296,149.7189,,,,0.0,1.0,4.0
63.0,165.646,166.279,165.646,1.0,165.646,166.279,,0.0,,165.646,166.279,63.0,2.5,1.25,63.0,150.3682,0.0,698864.5045,150.9937,,,,1.0,1.0,4.0
64.0,166.913,168.296,166.913,1.0,166.913,168.296,,1.0,,166.913,168.296,64.0,3.5,2.75,64.0,152.3848,1.0,698867.2712,153.7605,,,,0.0,1.0,4.0
65.0,169.679,170.946,169.679,1.0,169.679,170.946,,0.0,,169.679,170.946,65.0,2.0,2.5,65.0,155.0352,0.0,698869.7965,156.2858,,,,0.0,1.0,4.0
66.0,172.213,172.729,172.213,1.0,172.213,172.729,,0.0,,172.213,172.729,66.0,2.0,1.0,66.0,156.8183,0.0,698870.8296,157.3189,,,,1.0,1.0,4.0
67.0,173.246,173.879,173.246,1.0,173.246,173.879,,0.0,,173.246,173.879,67.0,1.5,1.25,67.0,157.9683,0.0,698872.1047,158.594,,,,0.0,1.0,4.0
68.0,174.513,175.28,174.513,1.0,174.513,175.28,,1.0,,174.513,175.28,68.0,1.5,1.5,68.0,159.3685,1.0,698873.6299,160.1191,,,,0.0,1.0,4.0
69.0,176.046,176.563,176.046,1.0,176.046,176.563,,1.0,,176.046,176.563,69.0,2.25,1.0,69.0,160.6517,1.0,698874.663,161.1523,,,,1.0,1.0,4.0
70.0,177.08,178.963,177.08,1.0,177.08,178.963,,0.0,,177.08,178.963,70.0,3.5,3.75,70.0,163.0518,0.0,698878.4381,164.9274,,,,0.0,1.0,4.0
71.0,180.846,181.98,180.846,1.0,180.846,181.98,,1.0,,180.846,181.98,71.0,2.25,2.25,71.0,166.0686,1.0,698880.7049,167.1941,,,,1.0,1.0,4.0
72.0,183.113,184.88,183.113,1.0,183.113,184.88,,1.0,,183.113,184.88,72.0,2.0,3.5,72.0,168.9684,1.0,698884.2297,170.719,,,,1.0,1.0,4.0
73.0,186.647,187.28,186.647,1.0,186.647,187.28,,0.0,,186.647,187.28,73.0,2.0,1.25,73.0,171.3685,0.0,698885.5048,171.9941,,,,1.0,1.0,4.0
74.0,187.913,188.93,187.913,1.0,187.913,188.93,,0.0,,187.913,188.93,74.0,3.25,2.0,74.0,173.0187,0.0,698887.53,174.0193,,,,1.0,1.0,4.0
75.0,189.946,190.963,189.946,1.0,189.946,190.963,,0.0,,189.946,190.963,75.0,1.5,2.0,75.0,175.0518,0.0,698889.5631,176.0524,,,,1.0,1.0,4.0
76.0,191.98,192.613,191.98,1.0,191.98,192.613,,0.0,,191.98,192.613,76.0,1.25,1.25,76.0,176.7019,0.0,698890.8382,177.3274,,,,1.0,1.0,4.0
77.0,193.246,195.13,193.246,1.0,193.246,195.13,,0.0,,193.246,195.13,77.0,3.75,3.75,77.0,179.2188,0.0,698894.6052,181.0944,,,,0.0,1.0,4.0
78.0,197.013,197.53,197.013,1.0,197.013,197.53,,1.0,,197.013,197.53,78.0,2.5,1.0,78.0,181.6185,1.0,698895.6299,182.1191,,,,0.0,1.0,4.0
79.0,198.047,199.063,198.047,1.0,198.047,199.063,,0.0,,198.047,199.063,79.0,1.5,2.0,79.0,183.1519,0.0,698897.6633,184.1526,,,,1.0,1.0,4.0
80.0,200.08,200.597,200.08,1.0,200.08,200.597,,0.0,,200.08,200.597,80.0,3.25,1.0,80.0,184.6855,0.0,698898.6968,185.1861,,,,1.0,1.0,4.0
81.0,201.113,201.88,201.113,1.0,201.113,201.88,,1.0,,201.113,201.88,81.0,1.0,1.5,81.0,185.9686,1.0,698900.2299,186.7192,,,,1.0,1.0,4.0
82.0,202.647,204.163,202.647,1.0,202.647,204.163,,1.0,,202.647,204.163,82.0,2.75,3.0,82.0,188.2519,1.0,698903.263,189.7522,,,,0.0,1.0,4.0
83.0,205.68,206.814,205.68,1.0,205.68,206.814,,0.0,,205.68,206.814,83.0,2.75,2.25,83.0,190.9022,0.0,698905.5385,192.0278,,,,0.0,1.0,4.0
84.0,207.947,208.83,207.947,1.0,207.947,208.83,,1.0,,207.947,208.83,84.0,2.5,1.75,84.0,192.9186,1.0,698907.305,193.7942,,,,1.0,1.0,4.0
85.0,209.714,210.48,209.714,1.0,209.714,210.48,,1.0,,209.714,210.48,85.0,3.0,1.5,85.0,194.5686,1.0,698908.83,195.3193,,,,1.0,1.0,4.0
86.0,211.247,212.014,211.247,1.0,211.247,212.014,,1.0,,211.247,212.014,86.0,3.0,1.5,86.0,196.1023,1.0,698910.3636,196.8529,,,,0.0,1.0,4.0
87.0,212.78,214.163,212.78,1.0,212.78,214.163,,1.0,,212.78,214.163,87.0,2.0,2.75,87.0,198.252,1.0,698913.1384,199.6277,,,,1.0,1.0,4.0
88.0,215.547,216.064,215.547,1.0,215.547,216.064,,0.0,,215.547,216.064,88.0,3.25,1.0,88.0,200.152,0.0,698914.1635,200.6527,,,,1.0,1.0,4.0
89.0,216.58,218.214,216.58,1.0,216.58,218.214,,1.0,,216.58,218.214,89.0,3.75,3.25,89.0,202.3024,1.0,698917.4388,203.9281,,,,1.0,1.0,4.0
90.0,219.847,220.98,219.847,1.0,219.847,220.98,,0.0,,219.847,220.98,90.0,2.25,2.25,90.0,205.0688,0.0,698919.7051,206.1944,,,,0.0,1.0,4.0
91.0,222.114,222.997,222.114,1.0,222.114,222.997,,1.0,,222.114,222.997,91.0,2.25,1.75,91.0,207.0854,1.0,698921.4717,207.961,,,,1.0,1.0,4.0
92.0,223.88,225.147,223.88,1.0,223.88,225.147,,1.0,,223.88,225.147,92.0,2.5,2.5,92.0,209.2358,1.0,698923.9971,210.4864,,,,0.0,1.0,4.0
93.0,226.414,228.047,226.414,1.0,226.414,228.047,,0.0,,226.414,228.047,93.0,3.25,3.25,93.0,212.1355,0.0,698927.2718,213.7611,,,,0.0,1.0,4.0
94.0,229.681,230.697,229.681,1.0,229.681,230.697,,0.0,,229.681,230.697,94.0,2.75,2.0,94.0,214.7855,0.0,698929.2969,215.7861,,,,1.0,1.0,4.0
95.0,231.714,232.981,231.714,1.0,231.714,232.981,,1.0,,231.714,232.981,95.0,3.25,2.5,95.0,217.0692,1.0,698931.8306,218.3199,,,,1.0,1.0,4.0
96.0,234.247,236.131,234.247,1.0,234.247,236.131,,0.0,,234.247,236.131,96.0,2.0,3.75,96.0,220.2189,0.0,698935.6053,222.0946,,,,0.0,1.0,4.0
97.0,238.014,239.281,238.014,1.0,238.014,239.281,,1.0,,238.014,239.281,97.0,3.5,2.5,97.0,223.3691,1.0,698938.1304,224.6197,,,,0.0,1.0,4.0
98.0,240.547,241.931,240.547,1.0,240.547,241.931,,1.0,,240.547,241.931,98.0,2.75,2.75,98.0,226.0192,1.0,698940.9056,227.3948,,,,0.0,1.0,4.0
99.0,243.314,244.197,243.314,1.0,243.314,244.197,,1.0,,243.314,244.197,99.0,1.5,1.75,99.0,228.2856,1.0,698942.672,229.1613,,,,0.0,1.0,4.0
100.0,245.081,245.848,245.081,1.0,245.081,245.848,,1.0,,245.081,245.848,100.0,2.25,1.5,100.0,229.9357,1.0,698944.1971,230.6863,,,,0.0,1.0,4.0
101.0,294.233,294.249,294.233,1.0,294.233,294.249,,1.0,,294.233,294.249,1.0,3.25,1.25,1.0,0.016575,0.0,698991.8325,0.81882,,,,,2.0,2.0
102.0,295.05,295.065,295.05,1.0,295.05,295.065,,1.0,,295.05,295.065,2.0,2.25,3.5,2.0,0.83333,0.0,698992.6491,1.6356,,,,,2.0,2.0
103.0,295.867,295.882,295.867,1.0,295.867,295.882,,1.0,,295.867,295.882,3.0,3.25,3.75,3.0,1.65,0.0,698993.4655,2.4519,,,,,2.0,2.0
104.0,296.683,296.699,296.683,1.0,296.683,296.699,,1.0,,296.683,296.699,4.0,2.75,1.0,4.0,2.4668,1.0,698994.2821,3.2686,,,,,2.0,2.0
105.0,297.501,297.515,297.501,1.0,297.501,297.515,,1.0,,297.501,297.515,5.0,3.5,3.75,5.0,3.2834,0.0,698995.1004,4.0869,,,,,2.0,2.0
106.0,298.316,298.332,298.316,1.0,298.316,298.332,,1.0,,298.316,298.332,6.0,3.0,3.25,6.0,4.1001,1.0,698995.9148,4.9012,,,,,2.0,2.0
107.0,299.133,299.149,299.133,1.0,299.133,299.149,,1.0,,299.133,299.149,7.0,3.0,2.0,7.0,4.9167,1.0,698996.7314,5.7177,,,,,2.0,2.0
108.0,299.949,299.965,299.949,1.0,299.949,299.965,,1.0,,299.949,299.965,8.0,2.75,1.5,8.0,5.7333,1.0,698997.548,6.5343,,,,,2.0,2.0
109.0,300.766,300.782,300.766,1.0,300.766,300.782,,1.0,,300.766,300.782,9.0,3.0,1.0,9.0,6.55,0.0,698998.364,7.3504,,,,,2.0,2.0
110.0,301.583,301.599,301.583,1.0,301.583,301.599,,1.0,,301.583,301.599,10.0,1.75,1.0,10.0,7.3667,1.0,698999.1814,8.1678,,,,,2.0,2.0
111.0,302.4,302.415,302.4,1.0,302.4,302.415,,1.0,,302.4,302.415,11.0,1.25,3.25,11.0,8.1833,0.0,698999.998,8.9844,,,,,2.0,2.0
112.0,303.216,303.232,303.216,1.0,303.216,303.232,,1.0,,303.216,303.232,12.0,3.0,1.75,12.0,9.0,1.0,699000.8147,9.801,,,,,2.0,2.0
113.0,304.033,304.049,304.033,1.0,304.033,304.049,,1.0,,304.033,304.049,13.0,3.75,1.0,13.0,9.8167,0.0,699001.6314,10.6177,,,,,2.0,2.0
114.0,304.85,304.865,304.85,1.0,304.85,304.865,,1.0,,304.85,304.865,14.0,2.25,2.0,14.0,10.6334,0.0,699002.4481,11.4345,,,,,2.0,2.0
115.0,305.666,305.682,305.666,1.0,305.666,305.682,,1.0,,305.666,305.682,15.0,3.25,3.25,15.0,11.45,0.0,699003.2647,12.251,,,,,2.0,2.0
116.0,306.483,306.499,306.483,1.0,306.483,306.499,,1.0,,306.483,306.499,16.0,1.5,2.25,16.0,12.2667,0.0,699004.0815,13.0678,,,,,2.0,2.0
117.0,307.3,307.316,307.3,1.0,307.3,307.316,,1.0,,307.3,307.316,17.0,2.25,2.75,17.0,13.0834,0.0,699004.8982,13.8846,,,,,2.0,2.0
118.0,308.116,308.132,308.116,1.0,308.116,308.132,,1.0,,308.116,308.132,18.0,3.0,3.25,18.0,13.9002,0.0,699005.7149,14.7012,,,,,2.0,2.0
119.0,308.933,308.949,308.933,1.0,308.933,308.949,,1.0,,308.933,308.949,19.0,1.75,3.0,19.0,14.7168,1.0,699006.5314,15.5178,,,,,2.0,2.0
120.0,309.75,309.766,309.75,1.0,309.75,309.766,,1.0,,309.75,309.766,20.0,2.75,1.25,20.0,15.5334,0.0,699007.3481,16.3344,,,,,2.0,2.0
121.0,310.566,310.582,310.566,1.0,310.566,310.582,,1.0,,310.566,310.582,21.0,1.25,2.25,21.0,16.3501,0.0,699008.1648,17.1511,,,,,2.0,2.0
122.0,311.383,311.399,311.383,1.0,311.383,311.399,,1.0,,311.383,311.399,22.0,3.75,2.0,22.0,17.1669,1.0,699008.9816,17.9679,,,,,2.0,2.0
123.0,312.2,312.216,312.2,1.0,312.2,312.216,,1.0,,312.2,312.216,23.0,2.75,1.5,23.0,17.9835,0.0,699009.7982,18.7845,,,,,2.0,2.0
124.0,313.017,313.032,313.017,1.0,313.017,313.032,,1.0,,313.017,313.032,24.0,3.25,1.75,24.0,18.8002,1.0,699010.6149,19.6012,,,,,2.0,2.0
125.0,313.833,313.849,313.833,1.0,313.833,313.849,,1.0,,313.833,313.849,25.0,2.5,3.0,25.0,19.6169,0.0,699011.4316,20.4179,,,,,2.0,2.0
126.0,314.65,314.666,314.65,1.0,314.65,314.666,,1.0,,314.65,314.666,26.0,3.5,3.75,26.0,20.4335,1.0,699012.2481,21.2345,,,,,2.0,2.0
127.0,315.466,315.482,315.466,1.0,315.466,315.482,,1.0,,315.466,315.482,27.0,2.5,1.25,27.0,21.2501,1.0,699013.0648,22.0512,,,,,2.0,2.0
128.0,316.283,316.299,316.283,1.0,316.283,316.299,,1.0,,316.283,316.299,28.0,1.25,1.75,28.0,22.0668,1.0,699013.8816,22.8679,,,,,2.0,2.0
129.0,317.1,317.116,317.1,1.0,317.1,317.116,,1.0,,317.1,317.116,29.0,3.5,1.75,29.0,22.8836,0.0,699014.6984,23.6847,,,,,2.0,2.0
130.0,317.917,317.932,317.917,1.0,317.917,317.932,,1.0,,317.917,317.932,30.0,3.25,1.5,30.0,23.7003,0.0,699015.5151,24.5015,,,,,2.0,2.0
131.0,318.733,318.749,318.733,1.0,318.733,318.749,,1.0,,318.733,318.749,31.0,3.75,2.0,31.0,24.5169,1.0,699016.3316,25.3179,,,,,2.0,2.0
132.0,319.55,319.566,319.55,1.0,319.55,319.566,,1.0,,319.55,319.566,32.0,1.5,1.75,32.0,25.3335,0.0,699017.1483,26.1346,,,,,2.0,2.0
133.0,320.367,320.382,320.367,1.0,320.367,320.382,,1.0,,320.367,320.382,33.0,2.75,2.25,33.0,26.1504,0.0,699017.9652,26.9515,,,,,2.0,2.0
134.0,321.183,321.199,321.183,1.0,321.183,321.199,,1.0,,321.183,321.199,34.0,2.0,3.25,34.0,26.9669,0.0,699018.7817,27.768,,,,,2.0,2.0
135.0,322.0,322.016,322.0,1.0,322.0,322.016,,1.0,,322.0,322.016,35.0,2.75,2.5,35.0,27.7836,0.0,699019.5982,28.5846,,,,,2.0,2.0
136.0,322.817,322.833,322.817,1.0,322.817,322.833,,1.0,,322.817,322.833,36.0,3.75,1.75,36.0,28.6002,0.0,699020.4149,29.4012,,,,,2.0,2.0
137.0,323.633,323.649,323.633,1.0,323.633,323.649,,1.0,,323.633,323.649,37.0,3.25,3.25,37.0,29.4169,1.0,699021.2316,30.218,,,,,2.0,2.0
138.0,324.45,324.466,324.45,1.0,324.45,324.466,,1.0,,324.45,324.466,38.0,2.0,2.5,38.0,30.2337,0.0,699022.0484,31.0347,,,,,2.0,2.0
139.0,325.267,325.283,325.267,1.0,325.267,325.283,,1.0,,325.267,325.283,39.0,1.0,1.0,39.0,31.0504,1.0,699022.865,31.8514,,,,,2.0,2.0
140.0,326.084,326.099,326.084,1.0,326.084,326.099,,1.0,,326.084,326.099,40.0,2.5,3.25,40.0,31.8671,0.0,699023.6818,32.6681,,,,,2.0,2.0
141.0,326.9,326.916,326.9,1.0,326.9,326.916,,1.0,,326.9,326.916,41.0,3.75,1.25,41.0,32.6836,0.0,699024.4983,33.4846,,,,,2.0,2.0
142.0,327.717,327.733,327.717,1.0,327.717,327.733,,1.0,,327.717,327.733,42.0,2.5,2.25,42.0,33.5004,1.0,699025.3151,34.3014,,,,,2.0,2.0
143.0,328.533,328.549,328.533,1.0,328.533,328.549,,1.0,,328.533,328.549,43.0,1.0,2.0,43.0,34.317,1.0,699026.1316,35.118,,,,,2.0,2.0
144.0,329.35,329.366,329.35,1.0,329.35,329.366,,1.0,,329.35,329.366,44.0,1.25,3.25,44.0,35.1336,0.0,699026.9483,35.9346,,,,,2.0,2.0
145.0,330.167,330.183,330.167,1.0,330.167,330.183,,1.0,,330.167,330.183,45.0,1.75,2.5,45.0,35.9504,0.0,699027.7651,36.7514,,,,,2.0,2.0
146.0,330.984,330.999,330.984,1.0,330.984,330.999,,1.0,,330.984,330.999,46.0,1.25,2.75,46.0,36.767,1.0,699028.5817,37.568,,,,,2.0,2.0
147.0,331.8,331.816,331.8,1.0,331.8,331.816,,1.0,,331.8,331.816,47.0,1.75,2.75,47.0,37.5838,1.0,699029.3984,38.3848,,,,,2.0,2.0
148.0,332.617,332.633,332.617,1.0,332.617,332.633,,1.0,,332.617,332.633,48.0,3.0,3.0,48.0,38.4005,0.0,699030.2152,39.2015,,,,,2.0,2.0
