Trial number,Fixation Onset NEV,Image Onset NEV,Image Offset NEV,nothing,Fixation Onset NEV,Onset Choice Period,Response time NEV,Shade value NEV,Reaction time NEV,Trial onset,Trial offset,Nothing,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
41.0,2963.186,2968.718,2969.222,1.0,2963.186,2967.201,2967.679,0.0,0.478,2963.186,2969.222,0.478,5.0,3.5,3.75,5.0,1.516,0.0,513441.3734,39.8255,33.7738,37.8065,513368.2494,6.0,3.0
42.0,2973.001,2978.534,2979.037,1.0,2973.001,2977.019,2977.429,1.0,0.41,2973.001,2979.037,0.41,6.0,3.0,3.25,6.0,1.5146,1.0,513451.1884,49.6403,43.5929,47.6248,513358.364,6.0,3.0
43.0,2982.319,2987.851,2988.354,1.0,2982.319,2986.335,2986.79,0.0,0.455,2982.319,2988.354,0.455,7.0,3.0,2.0,7.0,1.5163,0.0,513460.5049,58.9568,52.9066,56.9398,513349.0953,6.0,3.0
44.0,2990.385,2995.918,2996.422,1.0,2990.385,2994.403,,0.0,,2990.385,2996.422,,8.0,2.75,1.5,8.0,1.5148,0.0,513468.5716,67.0235,60.9748,65.0081,-1.0,6.0,3.0
45.0,2997.953,3003.485,3003.987,1.0,2997.953,3001.968,3002.446,0.0,0.478,2997.953,3003.987,0.478,9.0,3.0,1.0,9.0,1.5163,0.0,513476.1383,74.5902,68.5401,72.5733,513333.4843,6.0,3.0
46.0,3005.018,3010.552,3011.054,1.0,3005.018,3009.037,3009.549,0.0,0.512,3005.018,3011.054,0.512,10.0,1.75,1.0,10.0,1.5147,0.0,513483.2051,81.657,75.6083,79.6417,513326.4517,6.0,3.0
47.0,3012.087,3017.619,3018.121,1.0,3012.087,3016.102,3016.598,1.0,0.496,3012.087,3018.121,0.496,11.0,1.25,3.25,11.0,1.5164,1.0,513490.2719,88.7238,82.6737,86.7068,513319.3699,6.0,3.0
48.0,3021.402,3026.935,3027.438,1.0,3021.402,3025.42,3025.941,1.0,0.521,3021.402,3027.438,0.521,12.0,3.0,1.75,12.0,1.5151,1.0,513499.5886,98.0405,91.9918,96.0249,513310.077,6.0,3.0
49.0,3029.22,3034.752,3035.255,1.0,3029.22,3033.236,3033.702,0.0,0.466,3029.22,3035.255,0.466,13.0,3.75,1.0,13.0,1.5164,0.0,513507.4055,105.8573,99.8072,103.8403,513302.2061,6.0,3.0
50.0,3036.286,3041.819,3042.321,1.0,3036.286,3040.304,3040.734,1.0,0.43,3036.286,3042.321,0.43,14.0,2.25,2.0,14.0,1.5151,1.0,513514.4722,112.9241,106.8755,110.9084,513295.1018,6.0,3.0
51.0,3044.354,3049.886,3050.388,1.0,3044.354,3048.369,3048.766,0.0,0.397,3044.354,3050.388,0.397,15.0,3.25,3.25,15.0,1.5164,0.0,513522.5389,120.9908,114.9407,118.9738,513287.0034,6.0,3.0
52.0,3053.67,3059.203,3059.705,1.0,3053.67,3057.688,3058.638,0.0,0.95,3053.67,3059.705,0.95,16.0,1.5,2.25,16.0,1.515,0.0,513531.8557,130.3076,124.2594,128.292,513278.2387,6.0,3.0
53.0,3061.988,3067.52,3068.022,1.0,3061.988,3066.003,3066.526,0.0,0.523,3061.988,3068.022,0.523,17.0,2.25,2.75,17.0,1.5164,0.0,513540.1725,138.6244,132.5742,136.6074,513269.496,6.0,3.0
54.0,3070.803,3076.337,3076.839,1.0,3070.803,3074.822,3075.222,1.0,0.4,3070.803,3076.839,0.4,18.0,3.0,3.25,18.0,1.5148,1.0,513548.9894,147.4413,141.3923,145.4257,513260.5558,6.0,3.0
55.0,3080.122,3085.654,3086.156,1.0,3080.122,3084.137,,1.0,,3080.122,3086.156,,19.0,1.75,3.0,19.0,1.5164,1.0,513558.3061,156.758,150.7078,154.7409,-1.0,6.0,3.0
56.0,3089.187,3094.72,3095.223,1.0,3089.187,3093.205,3093.726,1.0,0.521,3089.187,3095.223,0.521,20.0,2.75,1.25,20.0,1.5151,1.0,513567.3728,165.8247,159.7761,163.809,513242.2927,6.0,3.0
57.0,3096.505,3102.037,3102.54,1.0,3096.505,3100.521,3100.943,0.0,0.422,3096.505,3102.54,0.422,21.0,1.25,2.25,21.0,1.5164,0.0,513574.6896,173.1415,167.0913,171.1245,513234.8786,6.0,3.0
58.0,3104.821,3110.354,3110.857,1.0,3104.821,3108.839,3109.27,0.0,0.431,3104.821,3110.857,0.431,22.0,3.75,2.0,22.0,1.5147,0.0,513583.0063,181.4582,175.4097,179.4429,513226.5689,6.0,3.0
59.0,3112.889,3118.421,3118.923,1.0,3112.889,3116.904,3117.23,1.0,0.326,3112.889,3118.923,0.326,23.0,2.75,1.5,23.0,1.5164,1.0,513591.0731,189.525,183.4749,187.508,513218.3986,6.0,3.0
60.0,3120.454,3125.988,3126.49,1.0,3120.454,3124.473,3125.414,1.0,0.941,3120.454,3126.49,0.941,24.0,3.25,1.75,24.0,1.5151,1.0,513598.6399,197.0918,191.0429,195.0761,513211.4468,6.0,3.0
61.0,3128.273,3133.805,3134.307,1.0,3128.273,3132.288,3132.687,0.0,0.399,3128.273,3134.307,0.399,25.0,2.5,3.0,25.0,1.5164,0.0,513606.4566,204.9085,198.8584,202.8915,513203.0877,6.0,3.0
62.0,3137.338,3142.872,3143.374,1.0,3137.338,3141.356,3141.799,0.0,0.443,3137.338,3143.374,0.443,26.0,3.5,3.75,26.0,1.5151,0.0,513615.5234,213.9753,207.9268,211.9596,513194.0634,6.0,3.0
63.0,3147.156,3152.688,3153.191,1.0,3147.156,3151.172,3151.535,0.0,0.363,3147.156,3153.191,0.363,27.0,2.5,1.25,27.0,1.5164,0.0,513625.3402,223.7921,217.7419,221.775,513184.1685,6.0,3.0
64.0,3154.472,3160.005,3160.508,1.0,3154.472,3158.49,3158.847,1.0,0.357,3154.472,3160.508,0.357,28.0,1.25,1.75,28.0,1.5151,1.0,513632.6569,231.1088,225.0601,229.0931,513176.8443,6.0,3.0
65.0,3162.29,3167.822,3168.325,1.0,3162.29,3166.306,3167.111,1.0,0.805,3162.29,3168.325,0.805,29.0,3.5,1.75,29.0,1.5164,1.0,513640.4737,238.9255,232.8754,236.9085,513169.4775,6.0,3.0
66.0,3170.106,,,1.0,3170.106,0.0,,0.0,,3170.106,,,30.0,3.25,1.5,30.0,1.5151,0.0,513648.2904,246.7423,240.6937,244.7266,513161.345,6.0,3.0
